facility_id,tech_scenario,capex,change_in_electricity_demand_kwh,heat_mmbtu,facility_name,state,fuels,ng_dum,fuel_oils_dum,coal_dum,byproducts_dum,propane_dum,other_dum,naics_code,naics_description,county_fips,subregion,latitude,longitude,sector,elec_price,ng_price,r,t,ngboiler_om_best,ngboiler_om_worst,eboiler_om_best,eboiler_om_worst,hthp_om_best,hthp_om_worst,pollutant_type,grid_emissions_kg_kwh,base_emissions,facility_emissions,base_lcoh
1003280,Scenario1,335357.0090981251,69684573.31909093,237773.6339485536,PACKAGING CORP. OF AMERICA,GA,"['Natural Gas (Weighted U.S. Average)', 'Residual Fuel Oil No. 6', 'Vegetable Oil', 'Wood and Wood Residuals (dry basis)', nan]",1,1,0,0,0,0,322130,Paperboard Mills,13185,SRSO,30.6949,-83.30442,Pulp & Paper,0.07200000000000001,4.77,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05,so2,7.3481904e-5,488.80695,482.1625541328284,6.001473374605571
1003280,Scenario1,335357.0090981251,69684573.31909093,237773.6339485536,PACKAGING CORP. OF AMERICA,GA,"['Natural Gas (Weighted U.S. Average)', 'Residual Fuel Oil No. 6', 'Vegetable Oil', 'Wood and Wood Residuals (dry basis)', nan]",1,1,0,0,0,0,322130,Paperboard Mills,13185,SRSO,30.6949,-83.30442,Pulp & Paper,0.07200000000000001,4.77,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05,pm25,1.59664384e-5,136.42501,134.570572839025,6.001473374605571
1003280,Scenario2,5661871.582176138,51688888.11755005,237773.6339485536,PACKAGING CORP. OF AMERICA,GA,"['Natural Gas (Weighted U.S. Average)', 'Residual Fuel Oil No. 6', 'Vegetable Oil', 'Wood and Wood Residuals (dry basis)', nan]",1,1,0,0,0,0,322130,Paperboard Mills,13185,SRSO,30.6949,-83.30442,Pulp & Paper,0.07200000000000001,4.77,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05,co2e,0.383742007144,1163172.0508,1147360.9508,8.725005025808366
1003280,Scenario2,5661871.582176138,51688888.11755005,237773.6339485536,PACKAGING CORP. OF AMERICA,GA,"['Natural Gas (Weighted U.S. Average)', 'Residual Fuel Oil No. 6', 'Vegetable Oil', 'Wood and Wood Residuals (dry basis)', nan]",1,1,0,0,0,0,322130,Paperboard Mills,13185,SRSO,30.6949,-83.30442,Pulp & Paper,0.07200000000000001,4.77,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05,nox,1.5739642399999998e-4,987.885518,974.4571032586838,8.725005025808366
1003280,Scenario2,5661871.582176138,51688888.11755005,237773.6339485536,PACKAGING CORP. OF AMERICA,GA,"['Natural Gas (Weighted U.S. Average)', 'Residual Fuel Oil No. 6', 'Vegetable Oil', 'Wood and Wood Residuals (dry basis)', nan]",1,1,0,0,0,0,322130,Paperboard Mills,13185,SRSO,30.6949,-83.30442,Pulp & Paper,0.07200000000000001,4.77,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05,so2,7.3481904e-5,488.80695,482.1625541328284,8.725005025808366
1003280,Scenario2,5661871.582176138,51688888.11755005,237773.6339485536,PACKAGING CORP. OF AMERICA,GA,"['Natural Gas (Weighted U.S. Average)', 'Residual Fuel Oil No. 6', 'Vegetable Oil', 'Wood and Wood Residuals (dry basis)', nan]",1,1,0,0,0,0,322130,Paperboard Mills,13185,SRSO,30.6949,-83.30442,Pulp & Paper,0.07200000000000001,4.77,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05,pm25,1.59664384e-5,136.42501,134.570572839025,8.725005025808366
1003280,Scenario3,301821.3081883126,62716115.98718184,237773.6339485536,PACKAGING CORP. OF AMERICA,GA,"['Natural Gas (Weighted U.S. Average)', 'Residual Fuel Oil No. 6', 'Vegetable Oil', 'Wood and Wood Residuals (dry basis)', nan]",1,1,0,0,0,0,322130,Paperboard Mills,13185,SRSO,30.6949,-83.30442,Pulp & Paper,0.07200000000000001,4.77,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05,co2e,0.383742007144,1163172.0508,1147360.9508,5.984326037145014
1003280,Scenario3,301821.3081883126,62716115.98718184,237773.6339485536,PACKAGING CORP. OF AMERICA,GA,"['Natural Gas (Weighted U.S. Average)', 'Residual Fuel Oil No. 6', 'Vegetable Oil', 'Wood and Wood Residuals (dry basis)', nan]",1,1,0,0,0,0,322130,Paperboard Mills,13185,SRSO,30.6949,-83.30442,Pulp & Paper,0.07200000000000001,4.77,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05,nox,1.5739642399999998e-4,987.885518,974.4571032586838,5.984326037145014
1003280,Scenario3,301821.3081883126,62716115.98718184,237773.6339485536,PACKAGING CORP. OF AMERICA,GA,"['Natural Gas (Weighted U.S. Average)', 'Residual Fuel Oil No. 6', 'Vegetable Oil', 'Wood and Wood Residuals (dry basis)', nan]",1,1,0,0,0,0,322130,Paperboard Mills,13185,SRSO,30.6949,-83.30442,Pulp & Paper,0.07200000000000001,4.77,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05,so2,7.3481904e-5,488.80695,482.1625541328284,5.984326037145014
1003280,Scenario3,301821.3081883126,62716115.98718184,237773.6339485536,PACKAGING CORP. OF AMERICA,GA,"['Natural Gas (Weighted U.S. Average)', 'Residual Fuel Oil No. 6', 'Vegetable Oil', 'Wood and Wood Residuals (dry basis)', nan]",1,1,0,0,0,0,322130,Paperboard Mills,13185,SRSO,30.6949,-83.30442,Pulp & Paper,0.07200000000000001,4.77,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05,pm25,1.59664384e-5,136.42501,134.570572839025,5.984326037145014
1003280,Scenario4,5095684.423958525,46519999.30579505,237773.6339485536,PACKAGING CORP. OF AMERICA,GA,"['Natural Gas (Weighted U.S. Average)', 'Residual Fuel Oil No. 6', 'Vegetable Oil', 'Wood and Wood Residuals (dry basis)', nan]",1,1,0,0,0,0,322130,Paperboard Mills,13185,SRSO,30.6949,-83.30442,Pulp & Paper,0.07200000000000001,4.77,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05,co2e,0.383742007144,1163172.0508,1147360.9508,8.43550452322753
1003280,Scenario4,5095684.423958525,46519999.30579505,237773.6339485536,PACKAGING CORP. OF AMERICA,GA,"['Natural Gas (Weighted U.S. Average)', 'Residual Fuel Oil No. 6', 'Vegetable Oil', 'Wood and Wood Residuals (dry basis)', nan]",1,1,0,0,0,0,322130,Paperboard Mills,13185,SRSO,30.6949,-83.30442,Pulp & Paper,0.07200000000000001,4.77,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05,nox,1.5739642399999998e-4,987.885518,974.4571032586838,8.43550452322753
1003280,Scenario4,5095684.423958525,46519999.30579505,237773.6339485536,PACKAGING CORP. OF AMERICA,GA,"['Natural Gas (Weighted U.S. Average)', 'Residual Fuel Oil No. 6', 'Vegetable Oil', 'Wood and Wood Residuals (dry basis)', nan]",1,1,0,0,0,0,322130,Paperboard Mills,13185,SRSO,30.6949,-83.30442,Pulp & Paper,0.07200000000000001,4.77,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05,so2,7.3481904e-5,488.80695,482.1625541328284,8.43550452322753
1003280,Scenario4,5095684.423958525,46519999.30579505,237773.6339485536,PACKAGING CORP. OF AMERICA,GA,"['Natural Gas (Weighted U.S. Average)', 'Residual Fuel Oil No. 6', 'Vegetable Oil', 'Wood and Wood Residuals (dry basis)', nan]",1,1,0,0,0,0,322130,Paperboard Mills,13185,SRSO,30.6949,-83.30442,Pulp & Paper,0.07200000000000001,4.77,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05,pm25,1.59664384e-5,136.42501,134.570572839025,8.43550452322753
1003320,Baseline,618759.9263999301,0,4667144.234892589,Billerud Escanaba LLC,MI,"['Bituminous', 'Natural Gas (Weighted U.S. Average)', 'Tires', 'Wood and Wood Residuals (dry basis)', nan, 'Propane']",1,0,0,0,1,0,322120,Paper Mills,26041,MROE,45.804799,-87.08978,Pulp & Paper,0.0827,7.57,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05,co2e,0.637279977096,1936887.19008,1936887.19008,9.268340697553144
1003320,Baseline,618759.9263999301,0,4667144.234892589,Billerud Escanaba LLC,MI,"['Bituminous', 'Natural Gas (Weighted U.S. Average)', 'Tires', 'Wood and Wood Residuals (dry basis)', nan, 'Propane']",1,0,0,0,1,0,322120,Paper Mills,26041,MROE,45.804799,-87.08978,Pulp & Paper,0.0827,7.57,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05,nox,4.45427344e-4,1403.0715,1403.0715,9.268340697553144
1003320,Baseline,618759.9263999301,0,4667144.234892589,Billerud Escanaba LLC,MI,"['Bituminous', 'Natural Gas (Weighted U.S. Average)', 'Tires', 'Wood and Wood Residuals (dry basis)', nan, 'Propane']",1,0,0,0,1,0,322120,Paper Mills,26041,MROE,45.804799,-87.08978,Pulp & Paper,0.0827,7.57,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05,so2,1.25644984e-4,661.09653,661.09653,9.268340697553144
1003320,Baseline,618759.9263999301,0,4667144.234892589,Billerud Escanaba LLC,MI,"['Bituminous', 'Natural Gas (Weighted U.S. Average)', 'Tires', 'Wood and Wood Residuals (dry basis)', nan, 'Propane']",1,0,0,0,1,0,322120,Paper Mills,26041,MROE,45.804799,-87.08978,Pulp & Paper,0.0827,7.57,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05,pm25,1.66014672e-5,116.199632,116.199632,9.268340697553144
1003320,Scenario1,6582561.344803207,1367804954.764302,4667144.234892589,Billerud Escanaba LLC,MI,"['Bituminous', 'Natural Gas (Weighted U.S. Average)', 'Tires', 'Wood and Wood Residuals (dry basis)', nan, 'Propane']",1,0,0,0,1,0,322120,Paper Mills,26041,MROE,45.804799,-87.08978,Pulp & Paper,0.0827,7.57,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05,co2e,0.637279977096,1936887.19008,1626966.19008,9.423695596827796
1003320,Scenario1,6582561.344803207,1367804954.764302,4667144.234892589,Billerud Escanaba LLC,MI,"['Bituminous', 'Natural Gas (Weighted U.S. Average)', 'Tires', 'Wood and Wood Residuals (dry basis)', nan, 'Propane']",1,0,0,0,1,0,322120,Paper Mills,26041,MROE,45.804799,-87.08978,Pulp & Paper,0.0827,7.57,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05,nox,4.45427344e-4,1403.0715,1178.566260573258,9.423695596827796
1003320,Scenario1,6582561.344803207,1367804954.764302,4667144.234892589,Billerud Escanaba LLC,MI,"['Bituminous', 'Natural Gas (Weighted U.S. Average)', 'Tires', 'Wood and Wood Residuals (dry basis)', nan, 'Propane']",1,0,0,0,1,0,322120,Paper Mills,26041,MROE,45.804799,-87.08978,Pulp & Paper,0.0827,7.57,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05,so2,1.25644984e-4,661.09653,555.3145832126564,9.423695596827796
1003320,Scenario1,6582561.344803207,1367804954.764302,4667144.234892589,Billerud Escanaba LLC,MI,"['Bituminous', 'Natural Gas (Weighted U.S. Average)', 'Tires', 'Wood and Wood Residuals (dry basis)', nan, 'Propane']",1,0,0,0,1,0,322120,Paper Mills,26041,MROE,45.804799,-87.08978,Pulp & Paper,0.0827,7.57,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05,pm25,1.66014672e-5,116.199632,97.60654803852026,9.423695596827796
1003320,Scenario2,111134152.57459958,1014576310.1640952,4667144.234892589,Billerud Escanaba LLC,MI,"['Bituminous', 'Natural Gas (Weighted U.S. Average)', 'Tires', 'Wood and Wood Residuals (dry basis)', nan, 'Propane']",1,0,0,0,1,0,322120,Paper Mills,26041,MROE,45.804799,-87.08978,Pulp & Paper,0.0827,7.57,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05,co2e,0.637279977096,1936887.19008,1626966.19008,12.147227248030593
1003320,Scenario2,111134152.57459958,1014576310.1640952,4667144.234892589,Billerud Escanaba LLC,MI,"['Bituminous', 'Natural Gas (Weighted U.S. Average)', 'Tires', 'Wood and Wood Residuals (dry basis)', nan, 'Propane']",1,0,0,0,1,0,322120,Paper Mills,26041,MROE,45.804799,-87.08978,Pulp & Paper,0.0827,7.57,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05,nox,4.45427344e-4,1403.0715,1178.566260573258,12.147227248030593
1003320,Scenario2,111134152.57459958,1014576310.1640952,4667144.234892589,Billerud Escanaba LLC,MI,"['Bituminous', 'Natural Gas (Weighted U.S. Average)', 'Tires', 'Wood and Wood Residuals (dry basis)', nan, 'Propane']",1,0,0,0,1,0,322120,Paper Mills,26041,MROE,45.804799,-87.08978,Pulp & Paper,0.0827,7.57,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05,so2,1.25644984e-4,661.09653,555.3145832126564,12.147227248030593
1003320,Scenario2,111134152.57459958,1014576310.1640952,4667144.234892589,Billerud Escanaba LLC,MI,"['Bituminous', 'Natural Gas (Weighted U.S. Average)', 'Tires', 'Wood and Wood Residuals (dry basis)', nan, 'Propane']",1,0,0,0,1,0,322120,Paper Mills,26041,MROE,45.804799,-87.08978,Pulp & Paper,0.0827,7.57,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05,pm25,1.66014672e-5,116.199632,97.60654803852026,12.147227248030593
1003320,Scenario3,5924305.210322886,1231024459.287872,4667144.234892589,Billerud Escanaba LLC,MI,"['Bituminous', 'Natural Gas (Weighted U.S. Average)', 'Tires', 'Wood and Wood Residuals (dry basis)', nan, 'Propane']",1,0,0,0,1,0,322120,Paper Mills,26041,MROE,45.804799,-87.08978,Pulp & Paper,0.0827,7.57,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05,co2e,0.637279977096,1936887.19008,1626966.19008,9.406548259367238
1003320,Scenario3,5924305.210322886,1231024459.287872,4667144.234892589,Billerud Escanaba LLC,MI,"['Bituminous', 'Natural Gas (Weighted U.S. Average)', 'Tires', 'Wood and Wood Residuals (dry basis)', nan, 'Propane']",1,0,0,0,1,0,322120,Paper Mills,26041,MROE,45.804799,-87.08978,Pulp & Paper,0.0827,7.57,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05,nox,4.45427344e-4,1403.0715,1178.566260573258,9.406548259367238
1003320,Scenario3,5924305.210322886,1231024459.287872,4667144.234892589,Billerud Escanaba LLC,MI,"['Bituminous', 'Natural Gas (Weighted U.S. Average)', 'Tires', 'Wood and Wood Residuals (dry basis)', nan, 'Propane']",1,0,0,0,1,0,322120,Paper Mills,26041,MROE,45.804799,-87.08978,Pulp & Paper,0.0827,7.57,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05,so2,1.25644984e-4,661.09653,555.3145832126564,9.406548259367238
1003320,Scenario3,5924305.210322886,1231024459.287872,4667144.234892589,Billerud Escanaba LLC,MI,"['Bituminous', 'Natural Gas (Weighted U.S. Average)', 'Tires', 'Wood and Wood Residuals (dry basis)', nan, 'Propane']",1,0,0,0,1,0,322120,Paper Mills,26041,MROE,45.804799,-87.08978,Pulp & Paper,0.0827,7.57,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05,pm25,1.66014672e-5,116.199632,97.60654803852026,9.406548259367238
1003320,Scenario4,100020737.31713961,913118679.1476858,4667144.234892589,Billerud Escanaba LLC,MI,"['Bituminous', 'Natural Gas (Weighted U.S. Average)', 'Tires', 'Wood and Wood Residuals (dry basis)', nan, 'Propane']",1,0,0,0,1,0,322120,Paper Mills,26041,MROE,45.804799,-87.08978,Pulp & Paper,0.0827,7.57,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05,co2e,0.637279977096,1936887.19008,1626966.19008,11.857726745449755
1003320,Scenario4,100020737.31713961,913118679.1476858,4667144.234892589,Billerud Escanaba LLC,MI,"['Bituminous', 'Natural Gas (Weighted U.S. Average)', 'Tires', 'Wood and Wood Residuals (dry basis)', nan, 'Propane']",1,0,0,0,1,0,322120,Paper Mills,26041,MROE,45.804799,-87.08978,Pulp & Paper,0.0827,7.57,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05,nox,4.45427344e-4,1403.0715,1178.566260573258,11.857726745449755
1003320,Scenario4,100020737.31713961,913118679.1476858,4667144.234892589,Billerud Escanaba LLC,MI,"['Bituminous', 'Natural Gas (Weighted U.S. Average)', 'Tires', 'Wood and Wood Residuals (dry basis)', nan, 'Propane']",1,0,0,0,1,0,322120,Paper Mills,26041,MROE,45.804799,-87.08978,Pulp & Paper,0.0827,7.57,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05,so2,1.25644984e-4,661.09653,555.3145832126564,11.857726745449755
1003320,Scenario4,100020737.31713961,913118679.1476858,4667144.234892589,Billerud Escanaba LLC,MI,"['Bituminous', 'Natural Gas (Weighted U.S. Average)', 'Tires', 'Wood and Wood Residuals (dry basis)', nan, 'Propane']",1,0,0,0,1,0,322120,Paper Mills,26041,MROE,45.804799,-87.08978,Pulp & Paper,0.0827,7.57,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05,pm25,1.66014672e-5,116.199632,97.60654803852026,11.857726745449755
1003327,Baseline,327493.2759250526,0,2173379.453533887,ND PAPER INC - BIRON DIVISION,WI,"['Natural Gas (Weighted U.S. Average)', 'Bituminous', 'Subbituminous', 'Wood and Wood Residuals (dry basis)']",1,0,0,0,0,0,322120,Paper Mills,55141,MROE,44.4289,-89.7817,Pulp & Paper,0.0852,5.76,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05,co2e,0.637279977096,145024.19999999998,145024.19999999998,7.058319762237082
1003327,Baseline,327493.2759250526,0,2173379.453533887,ND PAPER INC - BIRON DIVISION,WI,"['Natural Gas (Weighted U.S. Average)', 'Bituminous', 'Subbituminous', 'Wood and Wood Residuals (dry basis)']",1,0,0,0,0,0,322120,Paper Mills,55141,MROE,44.4289,-89.7817,Pulp & Paper,0.0852,5.76,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05,nox,4.45427344e-4,1042.3595,1042.3595,7.058319762237082
1003327,Baseline,327493.2759250526,0,2173379.453533887,ND PAPER INC - BIRON DIVISION,WI,"['Natural Gas (Weighted U.S. Average)', 'Bituminous', 'Subbituminous', 'Wood and Wood Residuals (dry basis)']",1,0,0,0,0,0,322120,Paper Mills,55141,MROE,44.4289,-89.7817,Pulp & Paper,0.0852,5.76,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05,so2,1.25644984e-4,564.8584839,564.8584839,7.058319762237082
1003327,Baseline,327493.2759250526,0,2173379.453533887,ND PAPER INC - BIRON DIVISION,WI,"['Natural Gas (Weighted U.S. Average)', 'Bituminous', 'Subbituminous', 'Wood and Wood Residuals (dry basis)']",1,0,0,0,0,0,322120,Paper Mills,55141,MROE,44.4289,-89.7817,Pulp & Paper,0.0852,5.76,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05,pm25,1.66014672e-5,26.7128955716,26.7128955716,7.058319762237082
1003327,Scenario1,3065344.2144478606,636954641.9631917,2173379.453533887,ND PAPER INC - BIRON DIVISION,WI,"['Natural Gas (Weighted U.S. Average)', 'Bituminous', 'Subbituminous', 'Wood and Wood Residuals (dry basis)']",1,0,0,0,0,0,322120,Paper Mills,55141,MROE,44.4289,-89.7817,Pulp & Paper,0.0852,5.76,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05,co2e,0.637279977096,145024.19999999998,286.8999999999942,7.211473374605573
1003327,Scenario1,3065344.2144478606,636954641.9631917,2173379.453533887,ND PAPER INC - BIRON DIVISION,WI,"['Natural Gas (Weighted U.S. Average)', 'Bituminous', 'Subbituminous', 'Wood and Wood Residuals (dry basis)']",1,0,0,0,0,0,322120,Paper Mills,55141,MROE,44.4289,-89.7817,Pulp & Paper,0.0852,5.76,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05,nox,4.45427344e-4,1042.3595,2.062089917062043,7.211473374605573
1003327,Scenario1,3065344.2144478606,636954641.9631917,2173379.453533887,ND PAPER INC - BIRON DIVISION,WI,"['Natural Gas (Weighted U.S. Average)', 'Bituminous', 'Subbituminous', 'Wood and Wood Residuals (dry basis)']",1,0,0,0,0,0,322120,Paper Mills,55141,MROE,44.4289,-89.7817,Pulp & Paper,0.0852,5.76,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05,so2,1.25644984e-4,564.8584839,1.11745418372178,7.211473374605573
1003327,Scenario1,3065344.2144478606,636954641.9631917,2173379.453533887,ND PAPER INC - BIRON DIVISION,WI,"['Natural Gas (Weighted U.S. Average)', 'Bituminous', 'Subbituminous', 'Wood and Wood Residuals (dry basis)']",1,0,0,0,0,0,322120,Paper Mills,55141,MROE,44.4289,-89.7817,Pulp & Paper,0.0852,5.76,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05,pm25,1.66014672e-5,26.7128955716,0.05284586806541088,7.211473374605573
1003327,Scenario2,51752564.65950933,279563838.32449305,2173379.453533887,ND PAPER INC - BIRON DIVISION,WI,"['Natural Gas (Weighted U.S. Average)', 'Bituminous', 'Subbituminous', 'Wood and Wood Residuals (dry basis)']",1,0,0,0,0,0,322120,Paper Mills,55141,MROE,44.4289,-89.7817,Pulp & Paper,0.0852,5.76,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05,co2e,0.637279977096,145024.19999999998,286.8999999999942,9.935005025808369
1003327,Scenario2,51752564.65950933,279563838.32449305,2173379.453533887,ND PAPER INC - BIRON DIVISION,WI,"['Natural Gas (Weighted U.S. Average)', 'Bituminous', 'Subbituminous', 'Wood and Wood Residuals (dry basis)']",1,0,0,0,0,0,322120,Paper Mills,55141,MROE,44.4289,-89.7817,Pulp & Paper,0.0852,5.76,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05,nox,4.45427344e-4,1042.3595,2.062089917062043,9.935005025808369
1003327,Scenario2,51752564.65950933,279563838.32449305,2173379.453533887,ND PAPER INC - BIRON DIVISION,WI,"['Natural Gas (Weighted U.S. Average)', 'Bituminous', 'Subbituminous', 'Wood and Wood Residuals (dry basis)']",1,0,0,0,0,0,322120,Paper Mills,55141,MROE,44.4289,-89.7817,Pulp & Paper,0.0852,5.76,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05,so2,1.25644984e-4,564.8584839,1.11745418372178,9.935005025808369
1003327,Scenario2,51752564.65950933,279563838.32449305,2173379.453533887,ND PAPER INC - BIRON DIVISION,WI,"['Natural Gas (Weighted U.S. Average)', 'Bituminous', 'Subbituminous', 'Wood and Wood Residuals (dry basis)']",1,0,0,0,0,0,322120,Paper Mills,55141,MROE,44.4289,-89.7817,Pulp & Paper,0.0852,5.76,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05,pm25,1.66014672e-5,26.7128955716,0.05284586806541088,9.935005025808369
1003327,Scenario3,2758809.793003075,573259177.7668726,2173379.453533887,ND PAPER INC - BIRON DIVISION,WI,"['Natural Gas (Weighted U.S. Average)', 'Bituminous', 'Subbituminous', 'Wood and Wood Residuals (dry basis)']",1,0,0,0,0,0,322120,Paper Mills,55141,MROE,44.4289,-89.7817,Pulp & Paper,0.0852,5.76,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05,co2e,0.637279977096,145024.19999999998,286.8999999999942,7.194326037145015
1003327,Scenario3,2758809.793003075,573259177.7668726,2173379.453533887,ND PAPER INC - BIRON DIVISION,WI,"['Natural Gas (Weighted U.S. Average)', 'Bituminous', 'Subbituminous', 'Wood and Wood Residuals (dry basis)']",1,0,0,0,0,0,322120,Paper Mills,55141,MROE,44.4289,-89.7817,Pulp & Paper,0.0852,5.76,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05,nox,4.45427344e-4,1042.3595,2.062089917062043,7.194326037145015
1003327,Scenario3,2758809.793003075,573259177.7668726,2173379.453533887,ND PAPER INC - BIRON DIVISION,WI,"['Natural Gas (Weighted U.S. Average)', 'Bituminous', 'Subbituminous', 'Wood and Wood Residuals (dry basis)']",1,0,0,0,0,0,322120,Paper Mills,55141,MROE,44.4289,-89.7817,Pulp & Paper,0.0852,5.76,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05,so2,1.25644984e-4,564.8584839,1.11745418372178,7.194326037145015
1003327,Scenario3,2758809.793003075,573259177.7668726,2173379.453533887,ND PAPER INC - BIRON DIVISION,WI,"['Natural Gas (Weighted U.S. Average)', 'Bituminous', 'Subbituminous', 'Wood and Wood Residuals (dry basis)']",1,0,0,0,0,0,322120,Paper Mills,55141,MROE,44.4289,-89.7817,Pulp & Paper,0.0852,5.76,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05,pm25,1.66014672e-5,26.7128955716,0.05284586806541088,7.194326037145015
1003327,Scenario4,46577308.1935584,251607454.49204373,2173379.453533887,ND PAPER INC - BIRON DIVISION,WI,"['Natural Gas (Weighted U.S. Average)', 'Bituminous', 'Subbituminous', 'Wood and Wood Residuals (dry basis)']",1,0,0,0,0,0,322120,Paper Mills,55141,MROE,44.4289,-89.7817,Pulp & Paper,0.0852,5.76,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05,co2e,0.637279977096,145024.19999999998,286.8999999999942,9.645504523227531
1003327,Scenario4,46577308.1935584,251607454.49204373,2173379.453533887,ND PAPER INC - BIRON DIVISION,WI,"['Natural Gas (Weighted U.S. Average)', 'Bituminous', 'Subbituminous', 'Wood and Wood Residuals (dry basis)']",1,0,0,0,0,0,322120,Paper Mills,55141,MROE,44.4289,-89.7817,Pulp & Paper,0.0852,5.76,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05,nox,4.45427344e-4,1042.3595,2.062089917062043,9.645504523227531
1003327,Scenario4,46577308.1935584,251607454.49204373,2173379.453533887,ND PAPER INC - BIRON DIVISION,WI,"['Natural Gas (Weighted U.S. Average)', 'Bituminous', 'Subbituminous', 'Wood and Wood Residuals (dry basis)']",1,0,0,0,0,0,322120,Paper Mills,55141,MROE,44.4289,-89.7817,Pulp & Paper,0.0852,5.76,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05,so2,1.25644984e-4,564.8584839,1.11745418372178,9.645504523227531
1003327,Scenario4,46577308.1935584,251607454.49204373,2173379.453533887,ND PAPER INC - BIRON DIVISION,WI,"['Natural Gas (Weighted U.S. Average)', 'Bituminous', 'Subbituminous', 'Wood and Wood Residuals (dry basis)']",1,0,0,0,0,0,322120,Paper Mills,55141,MROE,44.4289,-89.7817,Pulp & Paper,0.0852,5.76,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05,pm25,1.66014672e-5,26.7128955716,0.05284586806541088,9.645504523227531
1003352,Baseline,102555.54230971988,0,538812.8655030368,ANHEUSER BUSCH INCORPORATED FORT COLLINS BREWERY,CO,"['Distillate Fuel Oil No. 2', 'Natural Gas (Weighted U.S. Average)']",1,1,0,0,0,0,312120,Breweries,08069,RMPA,40.619722,-105.006111,Food & Beverage,0.08779999999999999,7.59,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05,co2e,0.472887350088,35739.9,35739.9,9.299807243517067
1003352,Baseline,102555.54230971988,0,538812.8655030368,ANHEUSER BUSCH INCORPORATED FORT COLLINS BREWERY,CO,"['Distillate Fuel Oil No. 2', 'Natural Gas (Weighted U.S. Average)']",1,1,0,0,0,0,312120,Breweries,08069,RMPA,40.619722,-105.006111,Food & Beverage,0.08779999999999999,7.59,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05,nox,2.3858939200000002e-4,58.92,58.92,9.299807243517067
1003352,Baseline,102555.54230971988,0,538812.8655030368,ANHEUSER BUSCH INCORPORATED FORT COLLINS BREWERY,CO,"['Distillate Fuel Oil No. 2', 'Natural Gas (Weighted U.S. Average)']",1,1,0,0,0,0,312120,Breweries,08069,RMPA,40.619722,-105.006111,Food & Beverage,0.08779999999999999,7.59,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05,so2,1.4923176800000002e-4,0.533,0.533,9.299807243517067
