facility_id,tech_scenario,capex,change_in_electricity_demand_kwh,heat_mmbtu,facility_name,state,fuels,ng_dum,biomass_dum,propane_dum,bituminous_dum,anthracite_dum,coalcoake_dum,distillate_dum,tires_dum,wood_dum,naics_code,county_fips,subregion,latitude,longitude,elec_price,ng_price,r,t,ngboiler_om_best,ngboiler_om_worst,eboiler_om_best,eboiler_om_worst,hthp_om_best,hthp_om_worst
1004599,Scenario3,1329914.4447755378,276345858.6546572,1047701.344457951,bunge north america (east) llc,IN,"['Natural Gas (Weighted U.S. Average)', 'Distillate Fuel Oil No. 2']",1,0,0,0,0,0,1,0,0,311224,18001,RFCW,40.8412,-84.9307,0.0799,4.91,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05
1004599,Scenario4,22453101.015690908,144412280.41714635,1047701.344457951,bunge north america (east) llc,IN,"['Natural Gas (Weighted U.S. Average)', 'Distillate Fuel Oil No. 2']",1,0,0,0,0,0,1,0,0,311224,18001,RFCW,40.8412,-84.9307,0.0799,4.91,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05
1004608,Baseline,49959.30906950451,0,227117.9796456841,aztalan bio llc,WI,['Natural Gas (Weighted U.S. Average)'],1,0,0,0,0,0,0,0,0,325193,55055,RFCW,43.035135,-88.791556,0.0852,5.76,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05
1004608,Scenario1,320328.2260591821,66561709.31099887,227117.9796456841,aztalan bio llc,WI,['Natural Gas (Weighted U.S. Average)'],1,0,0,0,0,0,0,0,0,325193,55055,RFCW,43.035135,-88.791556,0.0852,5.76,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05
1004608,Scenario2,5408138.881518659,36594494.92568398,227117.9796456841,aztalan bio llc,WI,['Natural Gas (Weighted U.S. Average)'],1,0,0,0,0,0,0,0,0,325193,55055,RFCW,43.035135,-88.791556,0.0852,5.76,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05
1004608,Scenario3,288295.4034532639,59905538.37989899,227117.9796456841,aztalan bio llc,WI,['Natural Gas (Weighted U.S. Average)'],1,0,0,0,0,0,0,0,0,325193,55055,RFCW,43.035135,-88.791556,0.0852,5.76,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05
1004608,Scenario4,4867324.993366793,32935045.433115587,227117.9796456841,aztalan bio llc,WI,['Natural Gas (Weighted U.S. Average)'],1,0,0,0,0,0,0,0,0,325193,55055,RFCW,43.035135,-88.791556,0.0852,5.76,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05
1004626,Baseline,222216.54648695135,0,1364024.123633622,"pratt paper (ny), inc.",NY,['Natural Gas (Weighted U.S. Average)'],1,0,0,0,0,0,0,0,0,322130,36085,NYCW,40.58629,-74.20061,0.0911,10.77,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05
1004626,Scenario1,1923825.7953295053,399756009.419118,1364024.123633622,"pratt paper (ny), inc.",NY,['Natural Gas (Weighted U.S. Average)'],1,0,0,0,0,0,0,0,0,322130,36085,NYCW,40.58629,-74.20061,0.0911,10.77,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05
1004626,Scenario2,32480175.765303347,175455702.84571224,1364024.123633622,"pratt paper (ny), inc.",NY,['Natural Gas (Weighted U.S. Average)'],1,0,0,0,0,0,0,0,0,322130,36085,NYCW,40.58629,-74.20061,0.0911,10.77,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05
1004626,Scenario3,1731443.2157965552,359780408.4772062,1364024.123633622,"pratt paper (ny), inc.",NY,['Natural Gas (Weighted U.S. Average)'],1,0,0,0,0,0,0,0,0,322130,36085,NYCW,40.58629,-74.20061,0.0911,10.77,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05
1004626,Scenario4,29232158.188773006,157910132.5611411,1364024.123633622,"pratt paper (ny), inc.",NY,['Natural Gas (Weighted U.S. Average)'],1,0,0,0,0,0,0,0,0,322130,36085,NYCW,40.58629,-74.20061,0.0911,10.77,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05
1004640,Baseline,479128.7702304819,0,3432684.508104033,grain processing corp,IN,"['Natural Gas (Weighted U.S. Average)', 'Other Biomass Gases']",1,1,0,0,0,0,0,0,0,311221,18027,RFCW,38.6335,-87.2262,0.0799,4.91,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05
1004640,Scenario1,4841473.7609819,1006020521.762473,3432684.508104033,grain processing corp,IN,"['Natural Gas (Weighted U.S. Average)', 'Other Biomass Gases']",1,1,0,0,0,0,0,0,0,311221,18027,RFCW,38.6335,-87.2262,0.0799,4.91,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05
1004640,Scenario2,81739167.3932009,605270939.1555067,3432684.508104033,grain processing corp,IN,"['Natural Gas (Weighted U.S. Average)', 'Other Biomass Gases']",1,1,0,0,0,0,0,0,0,311221,18027,RFCW,38.6335,-87.2262,0.0799,4.91,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05
1004640,Scenario3,4357326.38488371,905418469.5862255,3432684.508104033,grain processing corp,IN,"['Natural Gas (Weighted U.S. Average)', 'Other Biomass Gases']",1,1,0,0,0,0,0,0,0,311221,18027,RFCW,38.6335,-87.2262,0.0799,4.91,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05
1004640,Scenario4,73565250.65388083,544743845.239956,3432684.508104033,grain processing corp,IN,"['Natural Gas (Weighted U.S. Average)', 'Other Biomass Gases']",1,1,0,0,0,0,0,0,0,311221,18027,RFCW,38.6335,-87.2262,0.0799,4.91,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05
1004656,Baseline,213563.8678669214,0,1300477.949491142,chs mankato,MN,['Natural Gas (Weighted U.S. Average)'],1,0,0,0,0,0,0,0,0,311224,27013,MROW,44.1572,-94.0309,0.0914,6.18,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05
1004656,Scenario1,1834199.9838122295,381132464.168775,1300477.949491142,chs mankato,MN,['Natural Gas (Weighted U.S. Average)'],1,0,0,0,0,0,0,0,0,311224,27013,MROW,44.1572,-94.0309,0.0914,6.18,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05
1004656,Scenario2,30967012.713712964,199171460.57325774,1300477.949491142,chs mankato,MN,['Natural Gas (Weighted U.S. Average)'],1,0,0,0,0,0,0,0,0,311224,27013,MROW,44.1572,-94.0309,0.0914,6.18,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05
1004656,Scenario3,1650779.9854310064,343019217.7518975,1300477.949491142,chs mankato,MN,['Natural Gas (Weighted U.S. Average)'],1,0,0,0,0,0,0,0,0,311224,27013,MROW,44.1572,-94.0309,0.0914,6.18,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05
1004656,Scenario4,27870311.44234167,179254314.51593196,1300477.949491142,chs mankato,MN,['Natural Gas (Weighted U.S. Average)'],1,0,0,0,0,0,0,0,0,311224,27013,MROW,44.1572,-94.0309,0.0914,6.18,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05
1004657,Baseline,204190.99058483625,0,1232225.346490814,chs oilseed processing - fairmont,MN,"['Natural Gas (Weighted U.S. Average)', 'Distillate Fuel Oil No. 2']",1,0,0,0,0,0,1,0,0,311224,27091,MROW,43.67372,-94.50643,0.0914,6.18,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05
1004657,Scenario1,1737936.203740196,361129600.7771837,1232225.346490814,chs oilseed processing - fairmont,MN,"['Natural Gas (Weighted U.S. Average)', 'Distillate Fuel Oil No. 2']",1,0,0,0,0,0,1,0,0,311224,27091,MROW,43.67372,-94.50643,0.0914,6.18,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05
1004657,Scenario2,29341780.063146174,188718403.1932221,1232225.346490814,chs oilseed processing - fairmont,MN,"['Natural Gas (Weighted U.S. Average)', 'Distillate Fuel Oil No. 2']",1,0,0,0,0,0,1,0,0,311224,27091,MROW,43.67372,-94.50643,0.0914,6.18,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05
1004657,Scenario3,1564142.5833661768,325016640.6994653,1232225.346490814,chs oilseed processing - fairmont,MN,"['Natural Gas (Weighted U.S. Average)', 'Distillate Fuel Oil No. 2']",1,0,0,0,0,0,1,0,0,311224,27091,MROW,43.67372,-94.50643,0.0914,6.18,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05
1004657,Scenario4,26407602.056831554,169846562.87389985,1232225.346490814,chs oilseed processing - fairmont,MN,"['Natural Gas (Weighted U.S. Average)', 'Distillate Fuel Oil No. 2']",1,0,0,0,0,0,1,0,0,311224,27091,MROW,43.67372,-94.50643,0.0914,6.18,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05
1004668,Baseline,169216.52511317117,0,983285.3373539388,lincolnland agri-energy llc,IL,['Natural Gas (Weighted U.S. Average)'],1,0,0,0,0,0,0,0,0,325193,17033,SRMW,39.004293,-87.631325,0.0916,6.54,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05
1004668,Scenario1,1386830.0885555937,288172485.9336299,983285.3373539388,lincolnland agri-energy llc,IL,['Natural Gas (Weighted U.S. Average)'],1,0,0,0,0,0,0,0,0,325193,17033,SRMW,39.004293,-87.631325,0.0916,6.54,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05
1004668,Scenario2,23414014.482107423,158432328.18658066,983285.3373539388,lincolnland agri-energy llc,IL,['Natural Gas (Weighted U.S. Average)'],1,0,0,0,0,0,0,0,0,325193,17033,SRMW,39.004293,-87.631325,0.0916,6.54,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05
1004668,Scenario3,1248147.0797000346,259355237.3402669,983285.3373539388,lincolnland agri-energy llc,IL,['Natural Gas (Weighted U.S. Average)'],1,0,0,0,0,0,0,0,0,325193,17033,SRMW,39.004293,-87.631325,0.0916,6.54,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05
1004668,Scenario4,21072613.033896685,142589095.3679226,983285.3373539388,lincolnland agri-energy llc,IL,['Natural Gas (Weighted U.S. Average)'],1,0,0,0,0,0,0,0,0,325193,17033,SRMW,39.004293,-87.631325,0.0916,6.54,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05
1004702,Baseline,406676.2186353606,0,2819059.17828873,"hankinson renewable energy, llc",ND,['Natural Gas (Weighted U.S. Average)'],1,0,0,0,0,0,0,0,0,325193,38077,MROW,46.073186,-96.886775,0.0739,2.21,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05
1004702,Scenario1,3976013.8195392946,826184689.7743989,2819059.17828873,"hankinson renewable energy, llc",ND,['Natural Gas (Weighted U.S. Average)'],1,0,0,0,0,0,0,0,0,325193,38077,MROW,46.073186,-96.886775,0.0739,2.21,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05
1004702,Scenario2,67127506.04416993,454222281.1070614,2819059.17828873,"hankinson renewable energy, llc",ND,['Natural Gas (Weighted U.S. Average)'],1,0,0,0,0,0,0,0,0,325193,38077,MROW,46.073186,-96.886775,0.0739,2.21,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05
1004702,Scenario3,3578412.437585365,743566220.796959,2819059.17828873,"hankinson renewable energy, llc",ND,['Natural Gas (Weighted U.S. Average)'],1,0,0,0,0,0,0,0,0,325193,38077,MROW,46.073186,-96.886775,0.0739,2.21,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05
1004702,Scenario4,60414755.43975292,408800052.9963553,2819059.17828873,"hankinson renewable energy, llc",ND,['Natural Gas (Weighted U.S. Average)'],1,0,0,0,0,0,0,0,0,325193,38077,MROW,46.073186,-96.886775,0.0739,2.21,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05
1004705,Baseline,386562.26850566664,0,2652421.579155283,clearwater paper corp,ID,"['Natural Gas (Weighted U.S. Average)', 'Wood and Wood Residuals (dry basis)', nan, 'Propane']",1,0,1,0,0,0,0,0,0,322110,16069,NWPP,46.429589,-116.973741,0.07690000000000001,5.08,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05
1004705,Scenario1,3740987.395790494,777348030.2941285,2652421.579155283,clearwater paper corp,ID,"['Natural Gas (Weighted U.S. Average)', 'Wood and Wood Residuals (dry basis)', nan, 'Propane']",1,0,1,0,0,0,0,0,0,322110,16069,NWPP,46.429589,-116.973741,0.07690000000000001,5.08,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05
1004705,Scenario2,63159527.461397946,576601871.1527828,2652421.579155283,clearwater paper corp,ID,"['Natural Gas (Weighted U.S. Average)', 'Wood and Wood Residuals (dry basis)', nan, 'Propane']",1,0,1,0,0,0,0,0,0,322110,16069,NWPP,46.429589,-116.973741,0.07690000000000001,5.08,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05
1004705,Scenario3,3366888.6562114446,699613227.2647157,2652421.579155283,clearwater paper corp,ID,"['Natural Gas (Weighted U.S. Average)', 'Wood and Wood Residuals (dry basis)', nan, 'Propane']",1,0,1,0,0,0,0,0,0,322110,16069,NWPP,46.429589,-116.973741,0.07690000000000001,5.08,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05
1004705,Scenario4,56843574.71525815,518941684.03750455,2652421.579155283,clearwater paper corp,ID,"['Natural Gas (Weighted U.S. Average)', 'Wood and Wood Residuals (dry basis)', nan, 'Propane']",1,0,1,0,0,0,0,0,0,322110,16069,NWPP,46.429589,-116.973741,0.07690000000000001,5.08,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05
1004708,Baseline,123892.05402868806,0,676141.7263475312,"bunge loders croklaan usa, llc",IL,['Natural Gas (Weighted U.S. Average)'],1,0,0,0,0,0,0,0,0,311225,17197,RFCW,41.408978,-88.210161,0.0916,6.54,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05
1004708,Scenario1,953633.349959281,198157579.2123182,676141.7263475312,"bunge loders croklaan usa, llc",IL,['Natural Gas (Weighted U.S. Average)'],1,0,0,0,0,0,0,0,0,311225,17197,RFCW,41.408978,-88.210161,0.0916,6.54,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05
1004708,Scenario2,16100303.31100085,191411710.2022768,676141.7263475312,"bunge loders croklaan usa, llc",IL,['Natural Gas (Weighted U.S. Average)'],1,0,0,0,0,0,0,0,0,311225,17197,RFCW,41.408978,-88.210161,0.0916,6.54,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05
1004708,Scenario3,858270.0149633532,178341821.2910864,676141.7263475312,"bunge loders croklaan usa, llc",IL,['Natural Gas (Weighted U.S. Average)'],1,0,0,0,0,0,0,0,0,311225,17197,RFCW,41.408978,-88.210161,0.0916,6.54,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05
1004708,Scenario4,14490272.979900764,172270539.18204916,676141.7263475312,"bunge loders croklaan usa, llc",IL,['Natural Gas (Weighted U.S. Average)'],1,0,0,0,0,0,0,0,0,311225,17197,RFCW,41.408978,-88.210161,0.0916,6.54,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05
1004713,Baseline,234598.4152550642,0,1455823.595929137,poet biorefining-big stone,SD,['Natural Gas (Weighted U.S. Average)'],1,0,0,0,0,0,0,0,0,325193,46051,MROW,45.301333,-96.511361,0.084,4.82,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05
1004713,Scenario1,2053300.1863903361,426659778.9901998,1455823.595929137,poet biorefining-big stone,SD,['Natural Gas (Weighted U.S. Average)'],1,0,0,0,0,0,0,0,0,325193,46051,MROW,45.301333,-96.511361,0.084,4.82,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05
1004713,Scenario2,34666107.04295374,234570284.91109234,1455823.595929137,poet biorefining-big stone,SD,['Natural Gas (Weighted U.S. Average)'],1,0,0,0,0,0,0,0,0,325193,46051,MROW,45.301333,-96.511361,0.084,4.82,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05
1004713,Scenario3,1847970.1677513032,383993801.0911798,1455823.595929137,poet biorefining-big stone,SD,['Natural Gas (Weighted U.S. Average)'],1,0,0,0,0,0,0,0,0,325193,46051,MROW,45.301333,-96.511361,0.084,4.82,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05
1004713,Scenario4,31199496.338658363,211113256.41998315,1455823.595929137,poet biorefining-big stone,SD,['Natural Gas (Weighted U.S. Average)'],1,0,0,0,0,0,0,0,0,325193,46051,MROW,45.301333,-96.511361,0.084,4.82,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05
1004731,Baseline,215638.5601328835,0,1315668.300037693,green plains otter tail llc,MN,['Natural Gas (Weighted U.S. Average)'],1,0,0,0,0,0,0,0,0,325193,27111,MROW,46.31158,-96.13374,0.0914,6.18,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05
1004731,Scenario1,1855624.5229499273,385584316.4571278,1315668.300037693,green plains otter tail llc,MN,['Natural Gas (Weighted U.S. Average)'],1,0,0,0,0,0,0,0,0,325193,27111,MROW,46.31158,-96.13374,0.0914,6.18,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05
1004731,Scenario2,31328725.712141637,211987694.69824994,1315668.300037693,green plains otter tail llc,MN,['Natural Gas (Weighted U.S. Average)'],1,0,0,0,0,0,0,0,0,325193,27111,MROW,46.31158,-96.13374,0.0914,6.18,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05
1004731,Scenario3,1670062.0706549352,347025884.811415,1315668.300037693,green plains otter tail llc,MN,['Natural Gas (Weighted U.S. Average)'],1,0,0,0,0,0,0,0,0,325193,27111,MROW,46.31158,-96.13374,0.0914,6.18,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05
1004731,Scenario4,28195853.140927467,190788925.22842497,1315668.300037693,green plains otter tail llc,MN,['Natural Gas (Weighted U.S. Average)'],1,0,0,0,0,0,0,0,0,325193,27111,MROW,46.31158,-96.13374,0.0914,6.18,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05
1004761,Baseline,201931.6237560182,0,1215865.812287976,ace ethanol llc,WI,['Natural Gas (Weighted U.S. Average)'],1,0,0,0,0,0,0,0,0,325193,55017,MROW,44.9589,-90.9608,0.0852,5.76,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05
1004761,Scenario1,1714862.6426838457,356335094.5836563,1215865.812287976,ace ethanol llc,WI,['Natural Gas (Weighted U.S. Average)'],1,0,0,0,0,0,0,0,0,325193,55017,MROW,44.9589,-90.9608,0.0852,5.76,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05
1004761,Scenario2,28952226.43492207,195906970.32219952,1215865.812287976,ace ethanol llc,WI,['Natural Gas (Weighted U.S. Average)'],1,0,0,0,0,0,0,0,0,325193,55017,MROW,44.9589,-90.9608,0.0852,5.76,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05
1004761,Scenario3,1543376.3784154612,320701585.1252906,1215865.812287976,ace ethanol llc,WI,['Natural Gas (Weighted U.S. Average)'],1,0,0,0,0,0,0,0,0,325193,55017,MROW,44.9589,-90.9608,0.0852,5.76,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05
1004761,Scenario4,26057003.791429862,176316273.2899796,1215865.812287976,ace ethanol llc,WI,['Natural Gas (Weighted U.S. Average)'],1,0,0,0,0,0,0,0,0,325193,55017,MROW,44.9589,-90.9608,0.0852,5.76,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05
1004765,Baseline,437579.0488825733,0,3078305.314738032,nugen energy llc,SD,['Natural Gas (Weighted U.S. Average)'],1,0,0,0,0,0,0,0,0,325193,46125,MROW,43.433852,-97.260926,0.084,4.82,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05
1004765,Scenario1,4341655.743314129,902162232.376962,3078305.314738032,nugen energy llc,SD,['Natural Gas (Weighted U.S. Average)'],1,0,0,0,0,0,0,0,0,325193,46125,MROW,43.433852,-97.260926,0.084,4.82,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05
1004765,Scenario2,73300681.38062814,495993440.92275435,3078305.314738032,nugen energy llc,SD,['Natural Gas (Weighted U.S. Average)'],1,0,0,0,0,0,0,0,0,325193,46125,MROW,43.433852,-97.260926,0.084,4.82,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05
1004765,Scenario3,3907490.1689827163,811946009.1392658,3078305.314738032,nugen energy llc,SD,['Natural Gas (Weighted U.S. Average)'],1,0,0,0,0,0,0,0,0,325193,46125,MROW,43.433852,-97.260926,0.084,4.82,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05
1004765,Scenario4,65970613.242565334,446394096.8304789,3078305.314738032,nugen energy llc,SD,['Natural Gas (Weighted U.S. Average)'],1,0,0,0,0,0,0,0,0,325193,46125,MROW,43.433852,-97.260926,0.084,4.82,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05
1004792,Baseline,136353.20955118732,0,758637.0147003392,east kansas agri-energy,KS,['Natural Gas (Weighted U.S. Average)'],1,0,0,0,0,0,0,0,0,325193,20003,SPNO,38.271522,-95.237414,0.0767,5.56,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05
1004792,Scenario1,1069985.0778917018,222334561.6398341,758637.0147003392,east kansas agri-energy,KS,['Natural Gas (Weighted U.S. Average)'],1,0,0,0,0,0,0,0,0,325193,20003,SPNO,38.271522,-95.237414,0.0767,5.56,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05
1004792,Scenario2,18064683.133236527,122235757.94482529,758637.0147003392,east kansas agri-energy,KS,['Natural Gas (Weighted U.S. Average)'],1,0,0,0,0,0,0,0,0,325193,20003,SPNO,38.271522,-95.237414,0.0767,5.56,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05
1004792,Scenario3,962986.5701025313,200101105.4758507,758637.0147003392,east kansas agri-energy,KS,['Natural Gas (Weighted U.S. Average)'],1,0,0,0,0,0,0,0,0,325193,20003,SPNO,38.271522,-95.237414,0.0767,5.56,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05
1004792,Scenario4,16258214.819912871,110012182.15034275,758637.0147003392,east kansas agri-energy,KS,['Natural Gas (Weighted U.S. Average)'],1,0,0,0,0,0,0,0,0,325193,20003,SPNO,38.271522,-95.237414,0.0767,5.56,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05
1004799,Baseline,252101.51689043746,0,1587255.182811911,we hereford llc,TX,['Natural Gas (Weighted U.S. Average)'],1,0,0,0,0,0,0,0,0,325193,48117,SPSO,34.829833,-102.363833,0.0626,2.36,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05
1004799,Scenario1,2238671.891175587,465178574.7897325,1587255.182811911,we hereford llc,TX,['Natural Gas (Weighted U.S. Average)'],1,0,0,0,0,0,0,0,0,325193,48117,SPSO,34.829833,-102.363833,0.0626,2.36,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05
1004799,Scenario2,37795759.20166576,255747263.26727372,1587255.182811911,we hereford llc,TX,['Natural Gas (Weighted U.S. Average)'],1,0,0,0,0,0,0,0,0,325193,48117,SPSO,34.829833,-102.363833,0.0626,2.36,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05
1004799,Scenario3,2014804.7020580287,418660717.3107592,1587255.182811911,we hereford llc,TX,['Natural Gas (Weighted U.S. Average)'],1,0,0,0,0,0,0,0,0,325193,48117,SPSO,34.829833,-102.363833,0.0626,2.36,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05
1004799,Scenario4,34016183.28149919,230172536.94054627,1587255.182811911,we hereford llc,TX,['Natural Gas (Weighted U.S. Average)'],1,0,0,0,0,0,0,0,0,325193,48117,SPSO,34.829833,-102.363833,0.0626,2.36,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05
1004821,Baseline,77561.95608851624,0,385229.7157600088,bunge north america (east) llc,OH,"['Natural Gas (Weighted U.S. Average)', 'Distillate Fuel Oil No. 2']",1,0,0,0,0,0,1,0,0,311224,39161,RFCW,40.84121,-84.3423,0.0716,7.73,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05
1004821,Scenario1,543329.7340316117,112899684.9935816,385229.7157600088,bunge north america (east) llc,OH,"['Natural Gas (Weighted U.S. Average)', 'Distillate Fuel Oil No. 2']",1,0,0,0,0,0,1,0,0,311224,39161,RFCW,40.84121,-84.3423,0.0716,7.73,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05
1004821,Scenario2,9173099.405728506,58998897.423953965,385229.7157600088,bunge north america (east) llc,OH,"['Natural Gas (Weighted U.S. Average)', 'Distillate Fuel Oil No. 2']",1,0,0,0,0,0,1,0,0,311224,39161,RFCW,40.84121,-84.3423,0.0716,7.73,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05
1004821,Scenario3,488996.7606284505,101609716.4942235,385229.7157600088,bunge north america (east) llc,OH,"['Natural Gas (Weighted U.S. Average)', 'Distillate Fuel Oil No. 2']",1,0,0,0,0,0,1,0,0,311224,39161,RFCW,40.84121,-84.3423,0.0716,7.73,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05
1004821,Scenario4,8255789.4651556555,53099007.68155857,385229.7157600088,bunge north america (east) llc,OH,"['Natural Gas (Weighted U.S. Average)', 'Distillate Fuel Oil No. 2']",1,0,0,0,0,0,1,0,0,311224,39161,RFCW,40.84121,-84.3423,0.0716,7.73,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05
1004861,Baseline,364169.6286052926,0,2468951.37580098,"alto icp, llc",IL,['Natural Gas (Weighted U.S. Average)'],1,0,0,0,0,0,0,0,0,312140,17179,SRMW,40.556501,-89.666235,0.0916,6.54,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05
1004861,Scenario1,3482220.190891583,723578221.4839653,2468951.37580098,"alto icp, llc",IL,['Natural Gas (Weighted U.S. Average)'],1,0,0,0,0,0,0,0,0,312140,17179,SRMW,40.556501,-89.666235,0.0916,6.54,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05
1004861,Scenario2,58790730.49557218,406027189.40115505,2468951.37580098,"alto icp, llc",IL,['Natural Gas (Weighted U.S. Average)'],1,0,0,0,0,0,0,0,0,312140,17179,SRMW,40.556501,-89.666235,0.0916,6.54,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05
1004861,Scenario3,3133998.171802425,651220399.3355688,2468951.37580098,"alto icp, llc",IL,['Natural Gas (Weighted U.S. Average)'],1,0,0,0,0,0,0,0,0,312140,17179,SRMW,40.556501,-89.666235,0.0916,6.54,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05
1004861,Scenario4,52911657.44601496,365424470.46103954,2468951.37580098,"alto icp, llc",IL,['Natural Gas (Weighted U.S. Average)'],1,0,0,0,0,0,0,0,0,312140,17179,SRMW,40.556501,-89.666235,0.0916,6.54,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05
1004874,Baseline,10339.485190806443,0,34236.45140240433,wisconsin rapids paper mill,WI,"['Distillate Fuel Oil No. 2', 'Natural Gas (Weighted U.S. Average)', nan, 'Subbituminous', 'Wood and Wood Residuals (dry basis)']",1,0,0,0,0,0,1,0,0,322120,55141,MROE,44.3986,-89.8263,0.0852,5.76,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05
1004874,Scenario1,48287.245956495884,10033713.44550564,34236.45140240433,wisconsin rapids paper mill,WI,"['Distillate Fuel Oil No. 2', 'Natural Gas (Weighted U.S. Average)', nan, 'Subbituminous', 'Wood and Wood Residuals (dry basis)']",1,0,0,0,0,0,1,0,0,322120,55141,MROE,44.3986,-89.8263,0.0852,5.76,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05
1004874,Scenario2,815239.2174473332,7442558.1873544045,34236.45140240433,wisconsin rapids paper mill,WI,"['Distillate Fuel Oil No. 2', 'Natural Gas (Weighted U.S. Average)', nan, 'Subbituminous', 'Wood and Wood Residuals (dry basis)']",1,0,0,0,0,0,1,0,0,322120,55141,MROE,44.3986,-89.8263,0.0852,5.76,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05
