facility_id,tech_scenario,change_in_electricity_demand_kwh,elec_ghg_emissions,noelec_ghg_emissions,baseline_co2e_emissions,facility_name,state,fuels,naics_code,naics_description,county_fips,subregion,latitude,longitude,sector,pollutant_type,grid_emissions_kg_kwh
1000466,Scenario1,1192357162.769529,269842.7,0,269842.7,biourja renewables llc,IL,['Natural Gas (Weighted U.S. Average)'],325193,Ethyl Alcohol Manufacturing,17143,SRMW,40.6776,-89.6069,Chemicals,co2e,0.566346806544
1000466,Scenario1,1192357162.769529,269842.7,0,269842.7,biourja renewables llc,IL,['Natural Gas (Weighted U.S. Average)'],325193,Ethyl Alcohol Manufacturing,17143,SRMW,40.6776,-89.6069,Chemicals,nox,3.56976904e-4
1000466,Scenario1,1192357162.769529,269842.7,0,269842.7,biourja renewables llc,IL,['Natural Gas (Weighted U.S. Average)'],325193,Ethyl Alcohol Manufacturing,17143,SRMW,40.6776,-89.6069,Chemicals,so2,7.42076512e-4
1000466,Scenario1,1192357162.769529,269842.7,0,269842.7,biourja renewables llc,IL,['Natural Gas (Weighted U.S. Average)'],325193,Ethyl Alcohol Manufacturing,17143,SRMW,40.6776,-89.6069,Chemicals,pm25,2.9392761599999997e-5
1000466,Scenario2,655537674.6516678,269842.7,0,269842.7,biourja renewables llc,IL,['Natural Gas (Weighted U.S. Average)'],325193,Ethyl Alcohol Manufacturing,17143,SRMW,40.6776,-89.6069,Chemicals,co2e,0.566346806544
1000466,Scenario2,655537674.6516678,269842.7,0,269842.7,biourja renewables llc,IL,['Natural Gas (Weighted U.S. Average)'],325193,Ethyl Alcohol Manufacturing,17143,SRMW,40.6776,-89.6069,Chemicals,nox,3.56976904e-4
1000466,Scenario2,655537674.6516678,269842.7,0,269842.7,biourja renewables llc,IL,['Natural Gas (Weighted U.S. Average)'],325193,Ethyl Alcohol Manufacturing,17143,SRMW,40.6776,-89.6069,Chemicals,so2,7.42076512e-4
1000466,Scenario2,655537674.6516678,269842.7,0,269842.7,biourja renewables llc,IL,['Natural Gas (Weighted U.S. Average)'],325193,Ethyl Alcohol Manufacturing,17143,SRMW,40.6776,-89.6069,Chemicals,pm25,2.9392761599999997e-5
1000466,Scenario3,1073121446.492576,269842.7,0,269842.7,biourja renewables llc,IL,['Natural Gas (Weighted U.S. Average)'],325193,Ethyl Alcohol Manufacturing,17143,SRMW,40.6776,-89.6069,Chemicals,co2e,0.566346806544
1000466,Scenario3,1073121446.492576,269842.7,0,269842.7,biourja renewables llc,IL,['Natural Gas (Weighted U.S. Average)'],325193,Ethyl Alcohol Manufacturing,17143,SRMW,40.6776,-89.6069,Chemicals,nox,3.56976904e-4
1000466,Scenario3,1073121446.492576,269842.7,0,269842.7,biourja renewables llc,IL,['Natural Gas (Weighted U.S. Average)'],325193,Ethyl Alcohol Manufacturing,17143,SRMW,40.6776,-89.6069,Chemicals,so2,7.42076512e-4
1000466,Scenario3,1073121446.492576,269842.7,0,269842.7,biourja renewables llc,IL,['Natural Gas (Weighted U.S. Average)'],325193,Ethyl Alcohol Manufacturing,17143,SRMW,40.6776,-89.6069,Chemicals,pm25,2.9392761599999997e-5
1000466,Scenario4,589983907.186501,269842.7,0,269842.7,biourja renewables llc,IL,['Natural Gas (Weighted U.S. Average)'],325193,Ethyl Alcohol Manufacturing,17143,SRMW,40.6776,-89.6069,Chemicals,co2e,0.566346806544
1000466,Scenario4,589983907.186501,269842.7,0,269842.7,biourja renewables llc,IL,['Natural Gas (Weighted U.S. Average)'],325193,Ethyl Alcohol Manufacturing,17143,SRMW,40.6776,-89.6069,Chemicals,nox,3.56976904e-4
1000466,Scenario4,589983907.186501,269842.7,0,269842.7,biourja renewables llc,IL,['Natural Gas (Weighted U.S. Average)'],325193,Ethyl Alcohol Manufacturing,17143,SRMW,40.6776,-89.6069,Chemicals,so2,7.42076512e-4
1000466,Scenario4,589983907.186501,269842.7,0,269842.7,biourja renewables llc,IL,['Natural Gas (Weighted U.S. Average)'],325193,Ethyl Alcohol Manufacturing,17143,SRMW,40.6776,-89.6069,Chemicals,pm25,2.9392761599999997e-5
1001663,Baseline,0,94768,0,94768,morton salt,MI,"['Natural Gas (Weighted U.S. Average)', 'Bituminous']",311942,Spice and Extract Manufacturing,26101,RFCM,44.24073,-86.31005,Food & Beverage,co2e,0.44269581297599997
1001663,Baseline,0,94768,0,94768,morton salt,MI,"['Natural Gas (Weighted U.S. Average)', 'Bituminous']",311942,Spice and Extract Manufacturing,26101,RFCM,44.24073,-86.31005,Food & Beverage,nox,2.3541424800000002e-4
1001663,Baseline,0,94768,0,94768,morton salt,MI,"['Natural Gas (Weighted U.S. Average)', 'Bituminous']",311942,Spice and Extract Manufacturing,26101,RFCM,44.24073,-86.31005,Food & Beverage,so2,2.55825888e-4
1001663,Baseline,0,94768,0,94768,morton salt,MI,"['Natural Gas (Weighted U.S. Average)', 'Bituminous']",311942,Spice and Extract Manufacturing,26101,RFCM,44.24073,-86.31005,Food & Beverage,pm25,2.9029888000000002e-5
1001663,Scenario1,240935113.2926223,94768,0,94768,morton salt,MI,"['Natural Gas (Weighted U.S. Average)', 'Bituminous']",311942,Spice and Extract Manufacturing,26101,RFCM,44.24073,-86.31005,Food & Beverage,co2e,0.44269581297599997
1001663,Scenario1,240935113.2926223,94768,0,94768,morton salt,MI,"['Natural Gas (Weighted U.S. Average)', 'Bituminous']",311942,Spice and Extract Manufacturing,26101,RFCM,44.24073,-86.31005,Food & Beverage,nox,2.3541424800000002e-4
1001663,Scenario1,240935113.2926223,94768,0,94768,morton salt,MI,"['Natural Gas (Weighted U.S. Average)', 'Bituminous']",311942,Spice and Extract Manufacturing,26101,RFCM,44.24073,-86.31005,Food & Beverage,so2,2.55825888e-4
