"","facility_id","tech_scenario","clean_grid_co2e_emissions_mt","onsite_facility_co2e_emissions_mt","baseline_emissions","is_biogenic","diff_scen_baseline","diff_label"
"1623",1004206,"hp_boiler",35486.4708304006,0,36566.4,FALSE,-1079.9291695994,"-1,079.93"
"1624",1004206,"hp_boiler_ee",31021.9374189693,0,36566.4,FALSE,-5544.46258103071,"-5,544.46"
"1625",1004222,"eb_boiler",123384.841132009,0,63907.1,FALSE,59477.7411320091,"59,477.74"
"1626",1004222,"eb_boiler_ee",57552.9718779769,0,63907.1,FALSE,-6354.12812202307,"-6,354.13"
"1627",1004222,"hp_boiler",55399.5164049881,0,63907.1,FALSE,-8507.58359501195,"-8,507.58"
"1628",1004222,"hp_boiler_ee",24329.2287375711,0,63907.1,FALSE,-39577.8712624289,"-39,577.87"
"1629",1004227,"eb_boiler",14963.6155797113,0,9652.9,FALSE,5310.71557971127,"5,310.72"
"1630",1004227,"eb_boiler_ee",12816.7876563392,0,9652.9,FALSE,3163.88765633916,"3,163.89"
"1631",1004227,"hp_boiler",7840.36887536967,0,9652.9,FALSE,-1812.53112463033,"-1,812.53"
"1632",1004227,"hp_boiler_ee",6853.97637189065,0,9652.9,FALSE,-2798.92362810935,"-2,798.92"
"1633",1004230,"eb_boiler",151696.341791404,0,77680.8,FALSE,74015.541791404,"74,015.54"
"1634",1004230,"eb_boiler_ee",109078.887541985,0,77680.8,FALSE,31398.0875419847,"31,398.09"
"1635",1004230,"hp_boiler",83253.0114382894,0,77680.8,FALSE,5572.21143828939,"5,572.21"
"1636",1004230,"hp_boiler_ee",63871.3884645044,0,77680.8,FALSE,-13809.4115354956,"-13,809.41"
"1637",1004234,"eb_boiler",131428.040361595,46722.2039320624,130792.8,FALSE,47357.4442936579,"47,357.44"
"1638",1004234,"eb_boiler_ee",112572.077011073,46722.2039320624,130792.8,FALSE,28501.480943135,"28,501.48"
"1639",1004234,"hp_boiler",116731.367478076,46722.2039320624,130792.8,FALSE,32660.7714101385,"32,660.77"
"1640",1004234,"hp_boiler_ee",102045.45822667,46722.2039320624,130792.8,FALSE,17974.8621587322,"17,974.86"
"1641",1004236,"eb_boiler",595.146193152398,1461.49592797641,1906,FALSE,150.642121128807,"150.64"
"1642",1004236,"eb_boiler_ee",509.760648519687,1461.49592797641,1906,FALSE,65.2565764960955,"65.26"
"1643",1004236,"hp_boiler",543.348899520726,1461.49592797641,1906,FALSE,98.8448274971347,"98.84"
"1644",1004236,"hp_boiler_ee",474.990472796122,1461.49592797641,1906,FALSE,30.4864007725312,"30.49"
"1645",1004254,"eb_boiler",153258.610796408,0,79380.2,FALSE,73878.4107964077,"73,878.41"
"1646",1004254,"eb_boiler_ee",138958.346732512,0,79380.2,FALSE,59578.1467325121,"59,578.15"
"1647",1004254,"hp_boiler",85963.6203357511,0,79380.2,FALSE,6583.42033575109,"6,583.42"
"1648",1004254,"hp_boiler_ee",79549.5837586007,0,79380.2,FALSE,169.38375860067,"169.38"
"1649",1004257,"eb_boiler",25193.6621104582,1728,21685.3,TRUE,5236.36211045823,"5,236.36"
"1650",1004257,"eb_boiler_ee",22842.8903068777,1728,21685.3,TRUE,2885.59030687771,"2,885.59"
"1651",1004257,"hp_boiler",17921.5009274494,1728,21685.3,TRUE,-2035.79907255063,"-2,035.80"
"1652",1004257,"hp_boiler_ee",16584.3171046051,1728,21685.3,TRUE,-3372.98289539493,"-3,372.98"
"1653",1004262,"eb_boiler",0,58632.5,58632.5,FALSE,7.27595761418343e-12,"negligible"
"1654",1004262,"eb_boiler_ee",0,58632.5,58632.5,FALSE,7.27595761418343e-12,"negligible"
"1655",1004262,"hp_boiler",0,58632.5,58632.5,FALSE,7.27595761418343e-12,"negligible"
"1656",1004262,"hp_boiler_ee",0,58632.5,58632.5,FALSE,7.27595761418343e-12,"negligible"
"1657",1004263,"eb_boiler",61806.3401060745,0,120791.3,FALSE,-58984.9598939255,"-58,984.96"
"1658",1004263,"eb_boiler_ee",52938.9927678376,0,120791.3,FALSE,-67852.3072321624,"-67,852.31"
"1659",1004263,"hp_boiler",32384.1856726935,0,120791.3,FALSE,-88407.1143273065,"-88,407.11"
"1660",1004263,"hp_boiler_ee",28309.9490536529,0,120791.3,FALSE,-92481.3509463471,"-92,481.35"
"1661",1004276,"eb_boiler",372824.820617784,0,193100.7,FALSE,179724.120617784,"179,724.12"
"1662",1004276,"eb_boiler_ee",268083.70064025,0,193100.7,FALSE,74983.0006402503,"74,983.00"
"1663",1004276,"hp_boiler",199240.577279112,0,193100.7,FALSE,6139.87727911171,"6,139.88"
"1664",1004276,"hp_boiler_ee",153263.302173231,0,193100.7,FALSE,-39837.397826769,"-39,837.40"
"1665",1004277,"eb_boiler",44583.9962093174,0,29954.8,FALSE,14629.1962093174,"14,629.20"
"1666",1004277,"eb_boiler_ee",20796.2457665069,0,29954.8,FALSE,-9158.55423349308,"-9,158.55"
"1667",1004277,"hp_boiler",22543.6326091223,0,29954.8,FALSE,-7411.1673908777,"-7,411.17"
"1668",1004277,"hp_boiler_ee",9832.07444042806,0,29954.8,FALSE,-20122.7255595719,"-20,122.73"
"1669",1004288,"eb_boiler",214871.527664239,0,110032.8,FALSE,104838.727664239,"104,838.73"
"1670",1004288,"eb_boiler_ee",154505.685010462,0,110032.8,FALSE,44472.8850104618,"44,472.89"
"1671",1004288,"hp_boiler",122702.817232128,0,110032.8,FALSE,12670.0172321276,"12,670.02"
"1672",1004288,"hp_boiler_ee",93775.2803125637,0,110032.8,FALSE,-16257.5196874363,"-16,257.52"
"1673",1004307,"eb_boiler",19423.7410521272,61098.5123852044,73523.3,FALSE,6998.95343733163,"6,998.95"
"1674",1004307,"eb_boiler_ee",16637.0195245042,61098.5123852044,73523.3,FALSE,4212.23190970867,"4,212.23"
"1675",1004307,"hp_boiler",19384.2626533628,61098.5123852044,73523.3,FALSE,6959.4750385673,"6,959.48"
"1676",1004307,"hp_boiler_ee",16945.5392118151,61098.5123852044,73523.3,FALSE,4520.75159701954,"4,520.75"
"1677",1004331,"eb_boiler",148131.280134284,0,75855.2,FALSE,72276.0801342843,"72,276.08"
"1678",1004331,"eb_boiler_ee",106515.391580349,0,75855.2,FALSE,30660.1915803488,"30,660.19"
"1679",1004331,"hp_boiler",84590.6648975866,0,75855.2,FALSE,8735.46489758656,"8,735.46"
"1680",1004331,"hp_boiler_ee",64648.1759061057,0,75855.2,FALSE,-11207.0240938943,"-11,207.02"
"1681",1004332,"eb_boiler",197567.218380514,0,101170.4,FALSE,96396.8183805145,"96,396.82"
"1682",1004332,"eb_boiler_ee",142062.835143016,0,101170.4,FALSE,40892.4351430162,"40,892.44"
"1683",1004332,"hp_boiler",112821.156676863,0,101170.4,FALSE,11650.7566768632,"11,650.76"
"1684",1004332,"hp_boiler_ee",86223.2492392226,0,101170.4,FALSE,-14947.1507607774,"-14,947.15"
"1685",1004340,"eb_boiler",158842.357900083,292902.186853288,381986.4,FALSE,69758.1447533714,"69,758.14"
"1686",1004340,"eb_boiler_ee",136053.266083495,292902.186853288,381986.4,FALSE,46969.0529367835,"46,969.05"
"1687",1004340,"hp_boiler",145017.848312418,292902.186853288,381986.4,FALSE,55933.6351657062,"55,933.64"
"1688",1004340,"hp_boiler_ee",126773.232437851,292902.186853288,381986.4,FALSE,37689.0192911396,"37,689.02"
"1689",1004365,"eb_boiler",171670.19356928,11910.65,127610.6,TRUE,55970.2435692798,"55,970.24"
"1690",1004365,"eb_boiler_ee",155651.9803858,11910.65,127610.6,TRUE,39952.0303858002,"39,952.03"
"1691",1004365,"hp_boiler",102301.220430287,11910.65,127610.6,TRUE,-13398.7295697134,"-13,398.73"
"1692",1004365,"hp_boiler_ee",94668.1802306745,11910.65,127610.6,TRUE,-21031.7697693256,"-21,031.77"
"1693",1004366,"eb_boiler",0,25574.1,25574.1,FALSE,0,"negligible"
"1694",1004366,"eb_boiler_ee",0,25574.1,25574.1,FALSE,0,"negligible"
"1695",1004366,"hp_boiler",0,25574.1,25574.1,FALSE,0,"negligible"
"1696",1004366,"hp_boiler_ee",0,25574.1,25574.1,FALSE,0,"negligible"
"1697",1004368,"eb_boiler",3518371.79403725,4282.4,2424223,FALSE,1098431.19403725,"1,098,431.19"
"1698",1004368,"eb_boiler_ee",2910940.08288536,4282.4,2424223,FALSE,490999.482885359,"490,999.48"
"1699",1004368,"hp_boiler",1900544.85425072,4282.4,2424223,FALSE,-519395.745749281,"-519,395.75"
"1700",1004368,"hp_boiler_ee",1556670.44528257,4282.4,2424223,FALSE,-863270.154717428,"-863,270.15"
"1701",1004369,"eb_boiler",0,6441.55,12883.1,TRUE,-6441.55,"-6,441.55"
"1702",1004369,"eb_boiler_ee",0,6441.55,12883.1,TRUE,-6441.55,"-6,441.55"
"1703",1004369,"hp_boiler",0,6441.55,12883.1,TRUE,-6441.55,"-6,441.55"
"1704",1004369,"hp_boiler_ee",0,6441.55,12883.1,TRUE,-6441.55,"-6,441.55"
"1705",1004396,"eb_boiler",615273.000327702,136733.165,481249.97,TRUE,270756.195327702,"270,756.20"
"1706",1004396,"eb_boiler_ee",397130.837687656,136733.165,481249.97,TRUE,52614.0326876563,"52,614.03"
"1707",1004396,"hp_boiler",416502.42027533,136733.165,481249.97,TRUE,71985.6152753297,"71,985.62"
"1708",1004396,"hp_boiler_ee",287658.081826063,136733.165,481249.97,TRUE,-56858.7231739368,"-56,858.72"
"1709",1004477,"eb_boiler",74144.4240136419,23798.8491649008,59844,FALSE,38099.2731785427,"38,099.27"
"1710",1004477,"eb_boiler_ee",67226.1514497008,23798.8491649008,59844,FALSE,31181.0006146016,"31,181.00"
"1711",1004477,"hp_boiler",46133.1225036043,23798.8491649008,59844,FALSE,10087.9716685051,"10,087.97"
"1712",1004477,"hp_boiler_ee",42690.9741389755,23798.8491649008,59844,FALSE,6645.82330387632,"6,645.82"
"1713",1004490,"eb_boiler",167569.869896984,540.5,86352.9,TRUE,81757.4698969843,"81,757.47"
"1714",1004490,"eb_boiler_ee",120492.918801249,540.5,86352.9,TRUE,34680.518801249,"34,680.52"
"1715",1004490,"hp_boiler",88287.2150062398,540.5,86352.9,TRUE,2474.81500623981,"2,474.82"
"1716",1004490,"hp_boiler_ee",68012.0827906413,540.5,86352.9,TRUE,-17800.3172093586,"-17,800.32"
"1717",1004500,"eb_boiler",128894.702961288,0,67703.1,FALSE,61191.6029612877,"61,191.60"
"1718",1004500,"eb_boiler_ee",60123.0519623914,0,67703.1,FALSE,-7580.04803760865,"-7,580.05"
"1719",1004500,"hp_boiler",65174.8402090067,0,67703.1,FALSE,-2528.2597909933,"-2,528.26"
"1720",1004500,"hp_boiler_ee",28425.0498439482,0,67703.1,FALSE,-39278.0501560518,"-39,278.05"
"1721",1004526,"eb_boiler",128580.275192437,128716.1,194479.9,TRUE,62816.4751924373,"62,816.48"
"1722",1004526,"eb_boiler_ee",92457.0310147589,128716.1,194479.9,TRUE,26693.2310147589,"26,693.23"
"1723",1004526,"hp_boiler",62283.0241883598,128716.1,194479.9,TRUE,-3480.77581164014,"-3,480.78"
"1724",1004526,"hp_boiler_ee",48410.5722583903,128716.1,194479.9,TRUE,-17353.2277416097,"-17,353.23"
"1725",1004528,"eb_boiler",78986.8494870358,0,52854.3,FALSE,26132.5494870358,"26,132.55"
"1726",1004528,"eb_boiler_ee",56906.7918143746,0,52854.3,FALSE,4052.49181437457,"4,052.49"
"1727",1004528,"hp_boiler",41894.3052459513,0,52854.3,FALSE,-10959.9947540487,"-10,959.99"
"1728",1004528,"hp_boiler_ee",31845.5147395722,0,52854.3,FALSE,-21008.7852604278,"-21,008.79"
"1729",1004529,"eb_boiler",53319.9833817978,0,28006.8,FALSE,25313.1833817978,"25,313.18"
"1730",1004529,"eb_boiler_ee",38414.8654308829,0,28006.8,FALSE,10408.0654308829,"10,408.07"
"1731",1004529,"hp_boiler",30990.5420326235,0,28006.8,FALSE,2983.74203262351,"2,983.74"
"1732",1004529,"hp_boiler_ee",23342.2343772741,0,28006.8,FALSE,-4664.56562272594,"-4,664.57"
"1733",1004530,"eb_boiler",126191.293076621,0,65360.7,FALSE,60830.5930766207,"60,830.59"
"1734",1004530,"eb_boiler_ee",90915.6611579581,0,65360.7,FALSE,25554.9611579581,"25,554.96"
"1735",1004530,"hp_boiler",69255.4945086735,0,65360.7,FALSE,3894.79450867347,"3,894.79"
"1736",1004530,"hp_boiler_ee",52459.521820146,0,65360.7,FALSE,-12901.178179854,"-12,901.18"
"1737",1004536,"eb_boiler",125179.031963137,0,64836.4,FALSE,60342.631963137,"60,342.63"
"1738",1004536,"eb_boiler_ee",58389.8738304392,0,64836.4,FALSE,-6446.52616956075,"-6,446.53"
"1739",1004536,"hp_boiler",56152.3398043282,0,64836.4,FALSE,-8684.06019567178,"-8,684.06"
"1740",1004536,"hp_boiler_ee",24661.2627544229,0,64836.4,FALSE,-40175.1372455771,"-40,175.14"
"1741",1004553,"eb_boiler",32059.589780497,0,15585.7,FALSE,16473.889780497,"16,473.89"
"1742",1004553,"eb_boiler_ee",14954.2249447185,0,15585.7,FALSE,-631.4750552815,"-631.48"
"1743",1004553,"hp_boiler",15279.56433056,0,15585.7,FALSE,-306.135669439987,"-306.14"
"1744",1004553,"hp_boiler_ee",6686.27925784605,0,15585.7,FALSE,-8899.42074215395,"-8,899.42"
"1745",1004554,"eb_boiler",126500.051945647,0,71006.1,FALSE,55493.9519456469,"55,493.95"
"1746",1004554,"eb_boiler_ee",59006.0648082458,0,71006.1,FALSE,-12000.0351917542,"-12,000.04"
"1747",1004554,"hp_boiler",71526.7050455048,0,71006.1,FALSE,520.605045504795,"520.61"
"1748",1004554,"hp_boiler_ee",31014.0341370389,0,71006.1,FALSE,-39992.0658629611,"-39,992.07"
"1749",1004584,"eb_boiler",217637.5034253,0,105804,FALSE,111833.5034253,"111,833.50"
"1750",1004584,"eb_boiler_ee",156494.589656557,0,105804,FALSE,50690.5896565573,"50,690.59"
"1751",1004584,"hp_boiler",113316.792851721,0,105804,FALSE,7512.79285172072,"7,512.79"
"1752",1004584,"hp_boiler_ee",87400.0704428566,0,105804,FALSE,-18403.9295571434,"-18,403.93"
"1753",1004599,"eb_boiler",134161.312473921,0,69493.2,FALSE,64668.1124739211,"64,668.11"
"1754",1004599,"eb_boiler_ee",121642.9803191,0,69493.2,FALSE,52149.7803191,"52,149.78"
"1755",1004599,"hp_boiler",70295.4558673294,0,69493.2,FALSE,802.255867329382,"802.26"
"1756",1004599,"hp_boiler_ee",65050.4740554943,0,69493.2,FALSE,-4442.72594450568,"-4,442.73"
"1757",1004608,"eb_boiler",29083.1518387805,0,15063.6,FALSE,14019.5518387805,"14,019.55"
"1758",1004608,"eb_boiler_ee",20912.5534032395,0,15063.6,FALSE,5848.9534032395,"5,848.95"
"1759",1004608,"hp_boiler",15961.228491752,0,15063.6,FALSE,897.628491751979,"897.63"
"1760",1004608,"hp_boiler_ee",12245.3927822548,0,15063.6,FALSE,-2818.2072177452,"-2,818.21"
"1761",1004615,"eb_boiler",37134.3249635913,0,19233.7,FALSE,17900.6249635913,"17,900.62"
"1762",1004615,"eb_boiler_ee",31806.6683338993,0,19233.7,FALSE,12572.9683338993,"12,572.97"
"1763",1004615,"hp_boiler",17365.646451562,0,19233.7,FALSE,-1868.05354843805,"-1,868.05"
"1764",1004615,"hp_boiler_ee",15180.8840060475,0,19233.7,FALSE,-4052.81599395247,"-4,052.82"
"1765",1004621,"eb_boiler",82966.0394175115,0,53070.9,FALSE,29895.1394175115,"29,895.14"
"1766",1004621,"eb_boiler_ee",71062.9128526589,0,53070.9,FALSE,17992.0128526589,"17,992.01"
"1767",1004621,"hp_boiler",43471.0681851332,0,53070.9,FALSE,-9599.83181486675,"-9,599.83"
"1768",1004621,"hp_boiler_ee",38001.9969644225,0,53070.9,FALSE,-15068.9030355775,"-15,068.90"
"1769",1004626,"eb_boiler",165074.66347362,0,90468.9,FALSE,74605.7634736199,"74,605.76"
"1770",1004626,"eb_boiler_ee",76999.2275995975,0,90468.9,FALSE,-13469.6724004025,"-13,469.67"
"1771",1004626,"hp_boiler",83469.0221341369,0,90468.9,FALSE,-6999.87786586308,"-6,999.88"
"1772",1004626,"hp_boiler_ee",36403.7887470046,0,90468.9,FALSE,-54065.1112529954,"-54,065.11"
"1773",1004633,"eb_boiler",0,39663.3,39663.3,FALSE,0,"negligible"
"1774",1004633,"eb_boiler_ee",0,39663.3,39663.3,FALSE,0,"negligible"
"1775",1004633,"hp_boiler",0,39663.3,39663.3,FALSE,0,"negligible"
"1776",1004633,"hp_boiler_ee",0,39663.3,39663.3,FALSE,0,"negligible"
"1777",1004640,"eb_boiler",439565.748689577,7602.1,235274.9,TRUE,211892.948689577,"211,892.95"
"1778",1004640,"eb_boiler_ee",287248.873807852,7602.1,235274.9,TRUE,59576.0738078516,"59,576.07"
"1779",1004640,"hp_boiler",260513.845912469,7602.1,235274.9,TRUE,32841.0459124686,"32,841.05"
"1780",1004640,"hp_boiler_ee",171419.71598277,7602.1,235274.9,TRUE,-56253.0840172297,"-56,253.08"
"1781",1004656,"eb_boiler",168438.618090238,0,86254.2,FALSE,82184.4180902375,"82,184.42"
"1782",1004656,"eb_boiler_ee",152721.936954142,0,86254.2,FALSE,66467.7369541422,"66,467.74"
"1783",1004656,"hp_boiler",88255.4681821397,0,86254.2,FALSE,2001.26818213968,"2,001.27"
"1784",1004656,"hp_boiler_ee",81670.4290825433,0,86254.2,FALSE,-4583.77091745667,"-4,583.77"
"1785",1004657,"eb_boiler",159598.442607954,0,81732.8,FALSE,77865.6426079545,"77,865.64"
"1786",1004657,"eb_boiler_ee",144706.621119946,0,81732.8,FALSE,62973.8211199461,"62,973.82"
"1787",1004657,"hp_boiler",83623.5504257069,0,81732.8,FALSE,1890.75042570695,"1,890.75"
"1788",1004657,"hp_boiler_ee",77384.1143823345,0,81732.8,FALSE,-4348.68561766544,"-4,348.69"
"1789",1004668,"eb_boiler",171619.057192202,0,65216.4,FALSE,106402.657192202,"106,402.66"
"1790",1004668,"eb_boiler_ee",123404.530514463,0,65216.4,FALSE,58188.1305144627,"58,188.13"
"1791",1004668,"hp_boiler",101091.688239992,0,65216.4,FALSE,35875.2882399916,"35,875.29"
"1792",1004668,"hp_boiler_ee",77034.2822181721,0,65216.4,FALSE,11817.8822181721,"11,817.88"
"1793",1004669,"eb_boiler",46563.7763844884,0,28877.6,FALSE,17686.1763844884,"17,686.18"
"1794",1004669,"eb_boiler_ee",33659.0425648894,0,28877.6,FALSE,4781.44256488935,"4,781.44"
"1795",1004669,"hp_boiler",27596.573441617,0,28877.6,FALSE,-1281.02655838304,"-1,281.03"
"1796",1004669,"hp_boiler_ee",21248.9606248361,0,28877.6,FALSE,-7628.63937516392,"-7,628.64"
"1797",1004701,"eb_boiler",6474.46150181347,21391.0817000704,25741.1,FALSE,2124.44320188388,"2,124.44"
"1798",1004701,"eb_boiler_ee",5545.57137717429,21391.0817000704,25741.1,FALSE,1195.55307724469,"1,195.55"
"1799",1004701,"hp_boiler",6461.30227711691,21391.0817000704,25741.1,FALSE,2111.28397718732,"2,111.28"
"1800",1004701,"hp_boiler_ee",5648.40938519165,21391.0817000704,25741.1,FALSE,1298.39108526205,"1,298.39"
"1801",1004702,"eb_boiler",365126.092673352,0,186974.1,FALSE,178151.992673352,"178,151.99"
"1802",1004702,"eb_boiler_ee",262547.847436739,0,186974.1,FALSE,75573.7474367385,"75,573.75"
"1803",1004702,"hp_boiler",200386.155729136,0,186974.1,FALSE,13412.0557291359,"13,412.06"
"1804",1004702,"hp_boiler_ee",153735.483850592,0,186974.1,FALSE,-33238.6161494078,"-33,238.62"
"1805",1004705,"eb_boiler",282981.293472472,790073.8075,1791667.13,TRUE,-718612.029027528,"-718,612.03"
"1806",1004705,"eb_boiler_ee",182651.600292559,790073.8075,1791667.13,TRUE,-818941.722207441,"-818,941.72"
"1807",1004705,"hp_boiler",214814.388418816,790073.8075,1791667.13,TRUE,-786778.934081184,"-786,778.93"
"1808",1004705,"hp_boiler_ee",145962.990189006,790073.8075,1791667.13,TRUE,-855630.332310993,"-855,630.33"
"1809",1004708,"eb_boiler",86582.0157548858,0,44845.1,FALSE,41736.9157548858,"41,736.92"
"1810",1004708,"eb_boiler_ee",78503.2156010463,0,44845.1,FALSE,33658.1156010463,"33,658.12"
"1811",1004708,"hp_boiler",79733.0667837282,0,44845.1,FALSE,34887.9667837281,"34,887.97"
"1812",1004708,"hp_boiler_ee",73783.9128886063,0,44845.1,FALSE,28938.8128886063,"28,938.81"
"1813",1004713,"eb_boiler",188559.071514757,0,96557.5,FALSE,92001.5715147565,"92,001.57"
"1814",1004713,"eb_boiler_ee",135585.430168525,0,96557.5,FALSE,39027.9301685254,"39,027.93"
"1815",1004713,"hp_boiler",103483.777869855,0,96557.5,FALSE,6926.27786985497,"6,926.28"
"1816",1004713,"hp_boiler_ee",79392.3542453397,0,96557.5,FALSE,-17165.1457546603,"-17,165.15"
"1817",1004731,"eb_boiler",170406.080633811,0,87261.7,FALSE,83144.3806338112,"83,144.38"
"1818",1004731,"eb_boiler_ee",122532.326662733,0,87261.7,FALSE,35270.6266627327,"35,270.63"
"1819",1004731,"hp_boiler",89371.0170562457,0,87261.7,FALSE,2109.31705624572,"2,109.32"
"1820",1004731,"hp_boiler_ee",68879.3706215406,0,87261.7,FALSE,-18382.3293784594,"-18,382.33"
"1821",1004737,"eb_boiler",54779.3479057174,0,28776.3,FALSE,26003.0479057174,"26,003.05"
"1822",1004737,"eb_boiler_ee",46920.1621974476,0,28776.3,FALSE,18143.8621974476,"18,143.86"
"1823",1004737,"hp_boiler",28702.3074099395,0,28776.3,FALSE,-73.9925900604758,"-73.99"
"1824",1004737,"hp_boiler_ee",25091.2858736116,0,28776.3,FALSE,-3685.01412638837,"-3,685.01"
"1825",1004761,"eb_boiler",157479.607620479,0,80642.3,FALSE,76837.3076204795,"76,837.31"
"1826",1004761,"eb_boiler_ee",113237.407091933,0,80642.3,FALSE,32595.1070919325,"32,595.11"
"1827",1004761,"hp_boiler",86426.9462249355,0,80642.3,FALSE,5784.64622493544,"5,784.65"
"1828",1004761,"hp_boiler_ee",66306.4189602978,0,80642.3,FALSE,-14335.8810397022,"-14,335.88"
"1829",1004765,"eb_boiler",398703.794614273,0,204168.6,FALSE,194535.194614273,"194,535.19"
"1830",1004765,"eb_boiler_ee",286692.25547374,0,204168.6,FALSE,82523.6554737396,"82,523.66"
"1831",1004765,"hp_boiler",193128.207625832,0,204168.6,FALSE,-11040.392374168,"-11,040.39"
"1832",1004765,"hp_boiler_ee",150112.284562943,0,204168.6,FALSE,-54056.3154370568,"-54,056.32"
"1833",1004767,"eb_boiler",101638.006129944,0,65014.8,FALSE,36623.2061299436,"36,623.21"
"1834",1004767,"eb_boiler_ee",87056.0150013104,0,65014.8,FALSE,22041.2150013104,"22,041.22"
"1835",1004767,"hp_boiler",51416.5248105646,0,65014.8,FALSE,-13598.2751894353,"-13,598.28"
"1836",1004767,"hp_boiler_ee",44947.8400542377,0,65014.8,FALSE,-20066.9599457623,"-20,066.96"
"1837",1004791,"eb_boiler",2948.59338817622,9274.97278525999,11161.1,FALSE,1062.4661734362,"1,062.47"
"1838",1004791,"eb_boiler_ee",2525.55908963477,9274.97278525999,11161.1,FALSE,639.431874894755,"639.43"
"1839",1004791,"hp_boiler",2942.6004259935,9274.97278525999,11161.1,FALSE,1056.47321125349,"1,056.47"
"1840",1004791,"hp_boiler_ee",2572.39348202528,9274.97278525999,11161.1,FALSE,686.266267285266,"686.27"
"1841",1004792,"eb_boiler",92022.1816172926,0,50316.6,FALSE,41705.5816172926,"41,705.58"
"1842",1004792,"eb_boiler_ee",66169.5402899263,0,50316.6,FALSE,15852.9402899264,"15,852.94"
"1843",1004792,"hp_boiler",50503.0223424605,0,50316.6,FALSE,186.422342460515,"186.42"
"1844",1004792,"hp_boiler_ee",38745.723463203,0,50316.6,FALSE,-11570.876536797,"-11,570.88"
"1845",1004798,"eb_boiler",0,73379.1,73379.1,FALSE,0,"negligible"
"1846",1004798,"eb_boiler_ee",0,73379.1,73379.1,FALSE,0,"negligible"
"1847",1004798,"hp_boiler",0,73379.1,73379.1,FALSE,0,"negligible"
"1848",1004798,"hp_boiler_ee",0,73379.1,73379.1,FALSE,0,"negligible"
"1849",1004799,"eb_boiler",194269.676768607,0,105274.7,FALSE,88994.9767686073,"88,994.98"
"1850",1004799,"eb_boiler_ee",139691.702349683,0,105274.7,FALSE,34417.0023496833,"34,417.00"
"1851",1004799,"hp_boiler",96438.7895892877,0,105274.7,FALSE,-8835.91041071234,"-8,835.91"
"1852",1004799,"hp_boiler_ee",74758.278572998,0,105274.7,FALSE,-30516.421427002,"-30,516.42"
"1853",1004809,"eb_boiler",0,27366.8,27366.8,FALSE,0,"negligible"
"1854",1004809,"eb_boiler_ee",0,27366.8,27366.8,FALSE,0,"negligible"
"1855",1004809,"hp_boiler",0,27366.8,27366.8,FALSE,0,"negligible"
"1856",1004809,"hp_boiler_ee",0,27366.8,27366.8,FALSE,0,"negligible"
"1857",1004821,"eb_boiler",49329.8394252069,0,25550.7,FALSE,23779.1394252069,"23,779.14"
"1858",1004821,"eb_boiler_ee",44726.9676756571,0,25550.7,FALSE,19176.2676756571,"19,176.27"
"1859",1004821,"hp_boiler",23068.8063351191,0,25550.7,FALSE,-2481.89366488093,"-2,481.89"
"1860",1004821,"hp_boiler_ee",21347.564639542,0,25550.7,FALSE,-4203.135360458,"-4,203.14"
"1861",1004829,"eb_boiler",0,83079.3,83079.3,FALSE,1.45519152283669e-11,"negligible"
"1862",1004829,"eb_boiler_ee",0,83079.3,83079.3,FALSE,1.45519152283669e-11,"negligible"
"1863",1004829,"hp_boiler",0,83079.3,83079.3,FALSE,1.45519152283669e-11,"negligible"
"1864",1004829,"hp_boiler_ee",0,83079.3,83079.3,FALSE,1.45519152283669e-11,"negligible"
"1865",1004832,"eb_boiler",0,26457.3,26457.3,FALSE,3.63797880709171e-12,"negligible"
"1866",1004832,"eb_boiler_ee",0,26457.3,26457.3,FALSE,3.63797880709171e-12,"negligible"
"1867",1004832,"hp_boiler",0,26457.3,26457.3,FALSE,3.63797880709171e-12,"negligible"
"1868",1004832,"hp_boiler_ee",0,26457.3,26457.3,FALSE,3.63797880709171e-12,"negligible"
"1869",1004861,"eb_boiler",104509.393842221,121948.7,163753.2,FALSE,62704.8938422214,"62,704.89"
"1870",1004861,"eb_boiler_ee",0,121948.7,163753.2,FALSE,-41804.5,"-41,804.50"
"1871",1004861,"hp_boiler",104509.393842221,121948.7,163753.2,FALSE,62704.8938422214,"62,704.89"
"1872",1004861,"hp_boiler_ee",0,121948.7,163753.2,FALSE,-41804.5,"-41,804.50"
"1873",1004867,"eb_boiler",1216002.31552382,0,777840.4,FALSE,438161.915523817,"438,161.92"
"1874",1004867,"eb_boiler_ee",1041542.62615628,0,777840.4,FALSE,263702.22615628,"263,702.23"
"1875",1004867,"hp_boiler",637139.243267993,0,777840.4,FALSE,-140701.156732007,"-140,701.16"
"1876",1004867,"hp_boiler_ee",556981.104891855,0,777840.4,FALSE,-220859.295108145,"-220,859.30"
"1877",1004874,"eb_boiler",6412.10853454508,105.316635270036,2271.1,FALSE,4246.32516981512,"4,246.33"
"1878",1004874,"eb_boiler_ee",4138.72546383766,105.316635270036,2271.1,FALSE,1972.9420991077,"1,972.94"
"1879",1004874,"hp_boiler",4340.60770143286,105.316635270036,2271.1,FALSE,2174.82433670289,"2,174.82"
"1880",1004874,"hp_boiler_ee",2997.8478505076,105.316635270036,2271.1,FALSE,832.06448577764,"832.06"
"1881",1004880,"eb_boiler",67130.7865438178,1158149.87126873,1202284.9,FALSE,22995.7578125512,"22,995.76"
