"","primary_naics","facility_id","reporting_year","facility_name","state","naics_title","sector","subregion","county_fips","tech_scenario","scenario_rank","non_elec_unit_ghg_emissions","non_elec_process_unit_heat_demand","non_elec_orig_process_unit_heat_demand","non_elec_orig_unit_ghg_emissions","non_elec_change_in_electricity_demand_kwh","elec_unit_ghg_emissions","elec_process_unit_heat_demand","elec_orig_process_unit_heat_demand","elec_orig_unit_ghg_emissions","elec_change_in_electricity_demand_kwh","change_in_electricity_demand_kwh","base_emissions","base_emissions_ee"
"566",311615,1010046,2023,"Peco Foods Inc","MS","Poultry Processing","Food & Beverage","SRTV",28123,"hp_boiler","worst",6039.8,90970.2623577366,90970.2623577366,6039.8,0,0,0,0,0,0,0,6039.8,6039.8
"567",311615,1010046,2023,"Peco Foods Inc","MS","Poultry Processing","Food & Beverage","SRTV",28123,"hp_boiler_ee","best",6039.8,90970.2623577366,90970.2623577366,6039.8,0,6039.8,90970.2623577366,90970.2623577366,6039.8,0,0,12079.6,12079.6
"568",311615,1010046,2023,"Peco Foods Inc","MS","Poultry Processing","Food & Beverage","SRTV",28123,"hp_boiler_ee","worst",6039.8,90970.2623577366,90970.2623577366,6039.8,0,6039.8,90970.2623577366,90970.2623577366,6039.8,0,0,12079.6,12079.6
"569",311615,1010104,2023,"Sanderson Farms, LLC","MS","Poultry Processing","Food & Beverage","SRMV",28113,"eb_boiler","best",6050.3,91128.4112624613,91128.4112624613,6050.3,0,0,0,0,0,0,0,6050.3,6050.3
"570",311615,1010104,2023,"Sanderson Farms, LLC","MS","Poultry Processing","Food & Beverage","SRMV",28113,"eb_boiler","worst",6050.3,91128.4112624613,91128.4112624613,6050.3,0,0,0,0,0,0,0,6050.3,6050.3
"571",311615,1010104,2023,"Sanderson Farms, LLC","MS","Poultry Processing","Food & Beverage","SRMV",28113,"eb_boiler_ee","best",6050.3,91128.4112624613,91128.4112624613,6050.3,0,6050.3,91128.4112624613,91128.4112624613,6050.3,0,0,12100.6,12100.6
"572",311615,1010104,2023,"Sanderson Farms, LLC","MS","Poultry Processing","Food & Beverage","SRMV",28113,"eb_boiler_ee","worst",6050.3,91128.4112624613,91128.4112624613,6050.3,0,6050.3,91128.4112624613,91128.4112624613,6050.3,0,0,12100.6,12100.6
"573",311615,1010104,2023,"Sanderson Farms, LLC","MS","Poultry Processing","Food & Beverage","SRMV",28113,"hp_boiler","best",6050.3,91128.4112624613,91128.4112624613,6050.3,0,0,0,0,0,0,0,6050.3,6050.3
"574",311615,1010104,2023,"Sanderson Farms, LLC","MS","Poultry Processing","Food & Beverage","SRMV",28113,"hp_boiler","worst",6050.3,91128.4112624613,91128.4112624613,6050.3,0,0,0,0,0,0,0,6050.3,6050.3
"575",311615,1010104,2023,"Sanderson Farms, LLC","MS","Poultry Processing","Food & Beverage","SRMV",28113,"hp_boiler_ee","best",6050.3,91128.4112624613,91128.4112624613,6050.3,0,6050.3,91128.4112624613,91128.4112624613,6050.3,0,0,12100.6,12100.6
"576",311615,1010104,2023,"Sanderson Farms, LLC","MS","Poultry Processing","Food & Beverage","SRMV",28113,"hp_boiler_ee","worst",6050.3,91128.4112624613,91128.4112624613,6050.3,0,6050.3,91128.4112624613,91128.4112624613,6050.3,0,0,12100.6,12100.6
"577",311615,1010155,2023,"Tyson Foods, Inc.","MS","Poultry Processing","Food & Beverage","SRTV",28079,"eb_boiler","best",6375.3,96006.3741479422,96006.3741479422,6375.3,0,0,0,0,0,0,0,6375.3,6375.3
"578",311615,1010155,2023,"Tyson Foods, Inc.","MS","Poultry Processing","Food & Beverage","SRTV",28079,"eb_boiler","worst",6375.3,96006.3741479422,96006.3741479422,6375.3,0,0,0,0,0,0,0,6375.3,6375.3
"579",311615,1010155,2023,"Tyson Foods, Inc.","MS","Poultry Processing","Food & Beverage","SRTV",28079,"eb_boiler_ee","best",6375.3,96006.3741479422,96006.3741479422,6375.3,0,6375.3,96006.3741479422,96006.3741479422,6375.3,0,0,12750.6,12750.6
"580",311615,1010155,2023,"Tyson Foods, Inc.","MS","Poultry Processing","Food & Beverage","SRTV",28079,"eb_boiler_ee","worst",6375.3,96006.3741479422,96006.3741479422,6375.3,0,6375.3,96006.3741479422,96006.3741479422,6375.3,0,0,12750.6,12750.6
"581",311615,1010155,2023,"Tyson Foods, Inc.","MS","Poultry Processing","Food & Beverage","SRTV",28079,"hp_boiler","best",6375.3,96006.3741479422,96006.3741479422,6375.3,0,0,0,0,0,0,0,6375.3,6375.3
"582",311615,1010155,2023,"Tyson Foods, Inc.","MS","Poultry Processing","Food & Beverage","SRTV",28079,"hp_boiler","worst",6375.3,96006.3741479422,96006.3741479422,6375.3,0,0,0,0,0,0,0,6375.3,6375.3
"583",311615,1010155,2023,"Tyson Foods, Inc.","MS","Poultry Processing","Food & Beverage","SRTV",28079,"hp_boiler_ee","best",6375.3,96006.3741479422,96006.3741479422,6375.3,0,6375.3,96006.3741479422,96006.3741479422,6375.3,0,0,12750.6,12750.6
"584",311615,1010155,2023,"Tyson Foods, Inc.","MS","Poultry Processing","Food & Beverage","SRTV",28079,"hp_boiler_ee","worst",6375.3,96006.3741479422,96006.3741479422,6375.3,0,6375.3,96006.3741479422,96006.3741479422,6375.3,0,0,12750.6,12750.6
"585",311615,1010166,2023,"Wayne Farms LLC - Danville Fresh Poultry Plant","AR","Poultry Processing","Food & Beverage","SRMV",5149,"eb_boiler","best",3510.9,52880.4751998042,52880.4751998042,3510.9,0,0,0,0,0,0,0,3510.9,3510.9
"586",311615,1010166,2023,"Wayne Farms LLC - Danville Fresh Poultry Plant","AR","Poultry Processing","Food & Beverage","SRMV",5149,"eb_boiler","worst",3510.9,52880.4751998042,52880.4751998042,3510.9,0,0,0,0,0,0,0,3510.9,3510.9
"587",311615,1010166,2023,"Wayne Farms LLC - Danville Fresh Poultry Plant","AR","Poultry Processing","Food & Beverage","SRMV",5149,"eb_boiler_ee","best",3510.9,52880.4751998042,52880.4751998042,3510.9,0,3510.9,52880.4751998042,52880.4751998042,3510.9,0,0,7021.8,7021.8
"588",311615,1010166,2023,"Wayne Farms LLC - Danville Fresh Poultry Plant","AR","Poultry Processing","Food & Beverage","SRMV",5149,"eb_boiler_ee","worst",3510.9,52880.4751998042,52880.4751998042,3510.9,0,3510.9,52880.4751998042,52880.4751998042,3510.9,0,0,7021.8,7021.8
"589",311615,1010166,2023,"Wayne Farms LLC - Danville Fresh Poultry Plant","AR","Poultry Processing","Food & Beverage","SRMV",5149,"hp_boiler","best",3510.9,52880.4751998042,52880.4751998042,3510.9,0,0,0,0,0,0,0,3510.9,3510.9
"590",311615,1010166,2023,"Wayne Farms LLC - Danville Fresh Poultry Plant","AR","Poultry Processing","Food & Beverage","SRMV",5149,"hp_boiler","worst",3510.9,52880.4751998042,52880.4751998042,3510.9,0,0,0,0,0,0,0,3510.9,3510.9
"591",311615,1010166,2023,"Wayne Farms LLC - Danville Fresh Poultry Plant","AR","Poultry Processing","Food & Beverage","SRMV",5149,"hp_boiler_ee","best",3510.9,52880.4751998042,52880.4751998042,3510.9,0,3510.9,52880.4751998042,52880.4751998042,3510.9,0,0,7021.8,7021.8
"592",311615,1010166,2023,"Wayne Farms LLC - Danville Fresh Poultry Plant","AR","Poultry Processing","Food & Beverage","SRMV",5149,"hp_boiler_ee","worst",3510.9,52880.4751998042,52880.4751998042,3510.9,0,3510.9,52880.4751998042,52880.4751998042,3510.9,0,0,7021.8,7021.8
"593",311615,1010674,2023,"Farbest Foods, Inc.","IN","Poultry Processing","Food & Beverage","RFCW",18037,"eb_boiler","best",40.8,614.521458358829,614.521458358829,40.8,0,0,0,0,0,0,0,40.8,40.8
"594",311615,1010674,2023,"Farbest Foods, Inc.","IN","Poultry Processing","Food & Beverage","RFCW",18037,"eb_boiler","worst",40.8,614.521458358829,614.521458358829,40.8,0,0,0,0,0,0,0,40.8,40.8
"595",311615,1010674,2023,"Farbest Foods, Inc.","IN","Poultry Processing","Food & Beverage","RFCW",18037,"eb_boiler_ee","best",40.8,614.521458358829,614.521458358829,40.8,0,40.8,614.521458358829,614.521458358829,40.8,0,0,81.6,81.6
"596",311615,1010674,2023,"Farbest Foods, Inc.","IN","Poultry Processing","Food & Beverage","RFCW",18037,"eb_boiler_ee","worst",40.8,614.521458358829,614.521458358829,40.8,0,40.8,614.521458358829,614.521458358829,40.8,0,0,81.6,81.6
"597",311615,1010674,2023,"Farbest Foods, Inc.","IN","Poultry Processing","Food & Beverage","RFCW",18037,"hp_boiler","best",40.8,614.521458358829,614.521458358829,40.8,0,0,0,0,0,0,0,40.8,40.8
"598",311615,1010674,2023,"Farbest Foods, Inc.","IN","Poultry Processing","Food & Beverage","RFCW",18037,"hp_boiler","worst",40.8,614.521458358829,614.521458358829,40.8,0,0,0,0,0,0,0,40.8,40.8
"599",311615,1010674,2023,"Farbest Foods, Inc.","IN","Poultry Processing","Food & Beverage","RFCW",18037,"hp_boiler_ee","best",40.8,614.521458358829,614.521458358829,40.8,0,40.8,614.521458358829,614.521458358829,40.8,0,0,81.6,81.6
"600",311615,1010674,2023,"Farbest Foods, Inc.","IN","Poultry Processing","Food & Beverage","RFCW",18037,"hp_boiler_ee","worst",40.8,614.521458358829,614.521458358829,40.8,0,40.8,614.521458358829,614.521458358829,40.8,0,0,81.6,81.6
"601",311615,1011277,2023,"PILGRIM'S PRIDE CORPORATION PROCESSING AND RENDERING FACILITY","VA","Poultry Processing","Food & Beverage","RFCW",51165,"eb_boiler","best",21853.9,329159.080853628,329159.080853628,21853.9,0,0,0,0,0,0,0,21853.9,21853.9
"602",311615,1011277,2023,"PILGRIM'S PRIDE CORPORATION PROCESSING AND RENDERING FACILITY","VA","Poultry Processing","Food & Beverage","RFCW",51165,"eb_boiler","worst",21853.9,329159.080853628,329159.080853628,21853.9,0,0,0,0,0,0,0,21853.9,21853.9
"603",311615,1011277,2023,"PILGRIM'S PRIDE CORPORATION PROCESSING AND RENDERING FACILITY","VA","Poultry Processing","Food & Beverage","RFCW",51165,"eb_boiler_ee","best",21853.9,329159.080853627,329159.080853627,21853.9,0,21853.9,329159.080853627,329159.080853627,21853.9,0,0,43707.8,43707.8
"604",311615,1011277,2023,"PILGRIM'S PRIDE CORPORATION PROCESSING AND RENDERING FACILITY","VA","Poultry Processing","Food & Beverage","RFCW",51165,"eb_boiler_ee","worst",21853.9,329159.080853627,329159.080853627,21853.9,0,21853.9,329159.080853627,329159.080853627,21853.9,0,0,43707.8,43707.8
"605",311615,1011277,2023,"PILGRIM'S PRIDE CORPORATION PROCESSING AND RENDERING FACILITY","VA","Poultry Processing","Food & Beverage","RFCW",51165,"hp_boiler","best",21853.9,329159.080853628,329159.080853628,21853.9,0,0,0,0,0,0,0,21853.9,21853.9
"606",311615,1011277,2023,"PILGRIM'S PRIDE CORPORATION PROCESSING AND RENDERING FACILITY","VA","Poultry Processing","Food & Beverage","RFCW",51165,"hp_boiler","worst",21853.9,329159.080853628,329159.080853628,21853.9,0,0,0,0,0,0,0,21853.9,21853.9
"607",311615,1011277,2023,"PILGRIM'S PRIDE CORPORATION PROCESSING AND RENDERING FACILITY","VA","Poultry Processing","Food & Beverage","RFCW",51165,"hp_boiler_ee","best",21853.9,329159.080853627,329159.080853627,21853.9,0,21853.9,329159.080853627,329159.080853627,21853.9,0,0,43707.8,43707.8
"608",311615,1011277,2023,"PILGRIM'S PRIDE CORPORATION PROCESSING AND RENDERING FACILITY","VA","Poultry Processing","Food & Beverage","RFCW",51165,"hp_boiler_ee","worst",21853.9,329159.080853627,329159.080853627,21853.9,0,21853.9,329159.080853627,329159.080853627,21853.9,0,0,43707.8,43707.8
"609",311615,1011314,2023,"Wayne Farms LLC - Enterprise Fresh Poultry Plant","AL","Poultry Processing","Food & Beverage","SRSO",1031,"eb_boiler","best",8808.4,132670.363083527,132670.363083527,8808.4,0,0,0,0,0,0,0,8808.4,8808.4
"610",311615,1011314,2023,"Wayne Farms LLC - Enterprise Fresh Poultry Plant","AL","Poultry Processing","Food & Beverage","SRSO",1031,"eb_boiler","worst",8808.4,132670.363083527,132670.363083527,8808.4,0,0,0,0,0,0,0,8808.4,8808.4
"611",311615,1011314,2023,"Wayne Farms LLC - Enterprise Fresh Poultry Plant","AL","Poultry Processing","Food & Beverage","SRSO",1031,"eb_boiler_ee","best",8808.4,132670.363083527,132670.363083527,8808.4,0,8808.4,132670.363083527,132670.363083527,8808.4,0,0,17616.8,17616.8
"612",311615,1011314,2023,"Wayne Farms LLC - Enterprise Fresh Poultry Plant","AL","Poultry Processing","Food & Beverage","SRSO",1031,"eb_boiler_ee","worst",8808.4,132670.363083527,132670.363083527,8808.4,0,8808.4,132670.363083527,132670.363083527,8808.4,0,0,17616.8,17616.8
"613",311615,1011314,2023,"Wayne Farms LLC - Enterprise Fresh Poultry Plant","AL","Poultry Processing","Food & Beverage","SRSO",1031,"hp_boiler","best",8808.4,132670.363083527,132670.363083527,8808.4,0,0,0,0,0,0,0,8808.4,8808.4
"614",311615,1011314,2023,"Wayne Farms LLC - Enterprise Fresh Poultry Plant","AL","Poultry Processing","Food & Beverage","SRSO",1031,"hp_boiler","worst",8808.4,132670.363083527,132670.363083527,8808.4,0,0,0,0,0,0,0,8808.4,8808.4
"615",311615,1011314,2023,"Wayne Farms LLC - Enterprise Fresh Poultry Plant","AL","Poultry Processing","Food & Beverage","SRSO",1031,"hp_boiler_ee","best",8808.4,132670.363083527,132670.363083527,8808.4,0,8808.4,132670.363083527,132670.363083527,8808.4,0,0,17616.8,17616.8
"616",311615,1011314,2023,"Wayne Farms LLC - Enterprise Fresh Poultry Plant","AL","Poultry Processing","Food & Beverage","SRSO",1031,"hp_boiler_ee","worst",8808.4,132670.363083527,132670.363083527,8808.4,0,8808.4,132670.363083527,132670.363083527,8808.4,0,0,17616.8,17616.8
"617",311615,1011751,2023,"Pilgrim's Pride Corporation Moorefield WV","WV","Poultry Processing","Food & Beverage","RFCW",54031,"eb_boiler","best",10693.8,161067.881651903,161067.881651903,10693.8,0,0,0,0,0,0,0,10693.8,10693.8
"618",311615,1011751,2023,"Pilgrim's Pride Corporation Moorefield WV","WV","Poultry Processing","Food & Beverage","RFCW",54031,"eb_boiler","worst",10693.8,161067.881651903,161067.881651903,10693.8,0,0,0,0,0,0,0,10693.8,10693.8
"619",311615,1011751,2023,"Pilgrim's Pride Corporation Moorefield WV","WV","Poultry Processing","Food & Beverage","RFCW",54031,"eb_boiler_ee","best",10693.8,161067.881651903,161067.881651903,10693.8,0,10693.8,161067.881651903,161067.881651903,10693.8,0,0,21387.6,21387.6
"620",311615,1011751,2023,"Pilgrim's Pride Corporation Moorefield WV","WV","Poultry Processing","Food & Beverage","RFCW",54031,"eb_boiler_ee","worst",10693.8,161067.881651903,161067.881651903,10693.8,0,10693.8,161067.881651903,161067.881651903,10693.8,0,0,21387.6,21387.6
"621",311615,1011751,2023,"Pilgrim's Pride Corporation Moorefield WV","WV","Poultry Processing","Food & Beverage","RFCW",54031,"hp_boiler","best",10693.8,161067.881651903,161067.881651903,10693.8,0,0,0,0,0,0,0,10693.8,10693.8
"622",311615,1011751,2023,"Pilgrim's Pride Corporation Moorefield WV","WV","Poultry Processing","Food & Beverage","RFCW",54031,"hp_boiler","worst",10693.8,161067.881651903,161067.881651903,10693.8,0,0,0,0,0,0,0,10693.8,10693.8
"623",311615,1011751,2023,"Pilgrim's Pride Corporation Moorefield WV","WV","Poultry Processing","Food & Beverage","RFCW",54031,"hp_boiler_ee","best",10693.8,161067.881651903,161067.881651903,10693.8,0,10693.8,161067.881651903,161067.881651903,10693.8,0,0,21387.6,21387.6
"624",311615,1011751,2023,"Pilgrim's Pride Corporation Moorefield WV","WV","Poultry Processing","Food & Beverage","RFCW",54031,"hp_boiler_ee","worst",10693.8,161067.881651903,161067.881651903,10693.8,0,10693.8,161067.881651903,161067.881651903,10693.8,0,0,21387.6,21387.6
"625",311615,1011973,2023,"Tyson Poultry, Inc Broken Bow","OK","Poultry Processing","Food & Beverage","SPSO",40089,"eb_boiler","best",7505.5,113024.94045131,113024.94045131,7505.5,0,0,0,0,0,0,0,7505.5,7505.5
"626",311615,1011973,2023,"Tyson Poultry, Inc Broken Bow","OK","Poultry Processing","Food & Beverage","SPSO",40089,"eb_boiler","worst",7505.5,113024.94045131,113024.94045131,7505.5,0,0,0,0,0,0,0,7505.5,7505.5
"627",311615,1011973,2023,"Tyson Poultry, Inc Broken Bow","OK","Poultry Processing","Food & Beverage","SPSO",40089,"eb_boiler_ee","best",7505.5,113024.94045131,113024.94045131,7505.5,0,7505.5,113024.94045131,113024.94045131,7505.5,0,0,15011,15011
"628",311615,1011973,2023,"Tyson Poultry, Inc Broken Bow","OK","Poultry Processing","Food & Beverage","SPSO",40089,"eb_boiler_ee","worst",7505.5,113024.94045131,113024.94045131,7505.5,0,7505.5,113024.94045131,113024.94045131,7505.5,0,0,15011,15011
"629",311615,1011973,2023,"Tyson Poultry, Inc Broken Bow","OK","Poultry Processing","Food & Beverage","SPSO",40089,"hp_boiler","best",7505.5,113024.94045131,113024.94045131,7505.5,0,0,0,0,0,0,0,7505.5,7505.5
"630",311615,1011973,2023,"Tyson Poultry, Inc Broken Bow","OK","Poultry Processing","Food & Beverage","SPSO",40089,"hp_boiler","worst",7505.5,113024.94045131,113024.94045131,7505.5,0,0,0,0,0,0,0,7505.5,7505.5
"631",311615,1011973,2023,"Tyson Poultry, Inc Broken Bow","OK","Poultry Processing","Food & Beverage","SPSO",40089,"hp_boiler_ee","best",7505.5,113024.94045131,113024.94045131,7505.5,0,7505.5,113024.94045131,113024.94045131,7505.5,0,0,15011,15011
"632",311615,1011973,2023,"Tyson Poultry, Inc Broken Bow","OK","Poultry Processing","Food & Beverage","SPSO",40089,"hp_boiler_ee","worst",7505.5,113024.94045131,113024.94045131,7505.5,0,7505.5,113024.94045131,113024.94045131,7505.5,0,0,15011,15011
"633",311615,1012009,2023,"Tyson Farms, Inc - Blountsville Processing","AL","Poultry Processing","Food & Beverage","SRSO",1009,"eb_boiler","best",6490.3,97610.4099935677,97610.4099935677,6490.3,0,0,0,0,0,0,0,6490.3,6490.3
"634",311615,1012009,2023,"Tyson Farms, Inc - Blountsville Processing","AL","Poultry Processing","Food & Beverage","SRSO",1009,"eb_boiler","worst",6490.3,97610.4099935677,97610.4099935677,6490.3,0,0,0,0,0,0,0,6490.3,6490.3
"635",311615,1012009,2023,"Tyson Farms, Inc - Blountsville Processing","AL","Poultry Processing","Food & Beverage","SRSO",1009,"eb_boiler_ee","best",6490.3,97610.4099935677,97610.4099935677,6490.3,0,6490.3,97610.4099935677,97610.4099935677,6490.3,0,0,12980.6,12980.6
"636",311615,1012009,2023,"Tyson Farms, Inc - Blountsville Processing","AL","Poultry Processing","Food & Beverage","SRSO",1009,"eb_boiler_ee","worst",6490.3,97610.4099935677,97610.4099935677,6490.3,0,6490.3,97610.4099935677,97610.4099935677,6490.3,0,0,12980.6,12980.6
"637",311615,1012009,2023,"Tyson Farms, Inc - Blountsville Processing","AL","Poultry Processing","Food & Beverage","SRSO",1009,"hp_boiler","best",6490.3,97610.4099935677,97610.4099935677,6490.3,0,0,0,0,0,0,0,6490.3,6490.3
"638",311615,1012009,2023,"Tyson Farms, Inc - Blountsville Processing","AL","Poultry Processing","Food & Beverage","SRSO",1009,"hp_boiler","worst",6490.3,97610.4099935677,97610.4099935677,6490.3,0,0,0,0,0,0,0,6490.3,6490.3
"639",311615,1012009,2023,"Tyson Farms, Inc - Blountsville Processing","AL","Poultry Processing","Food & Beverage","SRSO",1009,"hp_boiler_ee","best",6490.3,97610.4099935677,97610.4099935677,6490.3,0,6490.3,97610.4099935677,97610.4099935677,6490.3,0,0,12980.6,12980.6
"640",311615,1012009,2023,"Tyson Farms, Inc - Blountsville Processing","AL","Poultry Processing","Food & Beverage","SRSO",1009,"hp_boiler_ee","worst",6490.3,97610.4099935677,97610.4099935677,6490.3,0,6490.3,97610.4099935677,97610.4099935677,6490.3,0,0,12980.6,12980.6
"641",311615,1012930,2023,"Tyson Chicken, Inc. Hope AR","AR","Poultry Processing","Food & Beverage","SRMV",5057,"eb_boiler","best",7191.9,108322.962656149,108322.962656149,7191.9,0,0,0,0,0,0,0,7191.9,7191.9
"642",311615,1012930,2023,"Tyson Chicken, Inc. Hope AR","AR","Poultry Processing","Food & Beverage","SRMV",5057,"eb_boiler","worst",7191.9,108322.962656149,108322.962656149,7191.9,0,0,0,0,0,0,0,7191.9,7191.9
"643",311615,1012930,2023,"Tyson Chicken, Inc. Hope AR","AR","Poultry Processing","Food & Beverage","SRMV",5057,"eb_boiler_ee","best",7191.9,108322.962656149,108322.962656149,7191.9,0,7191.9,108322.962656149,108322.962656149,7191.9,0,0,14383.8,14383.8
"644",311615,1012930,2023,"Tyson Chicken, Inc. Hope AR","AR","Poultry Processing","Food & Beverage","SRMV",5057,"eb_boiler_ee","worst",7191.9,108322.962656149,108322.962656149,7191.9,0,7191.9,108322.962656149,108322.962656149,7191.9,0,0,14383.8,14383.8
"645",311615,1012930,2023,"Tyson Chicken, Inc. Hope AR","AR","Poultry Processing","Food & Beverage","SRMV",5057,"hp_boiler","best",7191.9,108322.962656149,108322.962656149,7191.9,0,0,0,0,0,0,0,7191.9,7191.9
"646",311615,1012930,2023,"Tyson Chicken, Inc. Hope AR","AR","Poultry Processing","Food & Beverage","SRMV",5057,"hp_boiler","worst",7191.9,108322.962656149,108322.962656149,7191.9,0,0,0,0,0,0,0,7191.9,7191.9
"647",311615,1012930,2023,"Tyson Chicken, Inc. Hope AR","AR","Poultry Processing","Food & Beverage","SRMV",5057,"hp_boiler_ee","best",7191.9,108322.962656149,108322.962656149,7191.9,0,7191.9,108322.962656149,108322.962656149,7191.9,0,0,14383.8,14383.8
"648",311615,1012930,2023,"Tyson Chicken, Inc. Hope AR","AR","Poultry Processing","Food & Beverage","SRMV",5057,"hp_boiler_ee","worst",7191.9,108322.962656149,108322.962656149,7191.9,0,7191.9,108322.962656149,108322.962656149,7191.9,0,0,14383.8,14383.8
"649",311615,1013721,2023,"Conagra - Russellville","AR","Poultry Processing","Food & Beverage","SRMV",5115,"eb_boiler","best",17208.8,259195.511583466,259195.511583466,17208.8,0,0,0,0,0,0,0,17208.8,17208.8
"650",311615,1013721,2023,"Conagra - Russellville","AR","Poultry Processing","Food & Beverage","SRMV",5115,"eb_boiler","worst",17208.8,259195.511583466,259195.511583466,17208.8,0,0,0,0,0,0,0,17208.8,17208.8
"651",311615,1013721,2023,"Conagra - Russellville","AR","Poultry Processing","Food & Beverage","SRMV",5115,"eb_boiler_ee","best",17208.8,259195.511583466,259195.511583466,17208.8,0,17208.8,259195.511583466,259195.511583466,17208.8,0,0,34417.6,34417.6
"652",311615,1013721,2023,"Conagra - Russellville","AR","Poultry Processing","Food & Beverage","SRMV",5115,"eb_boiler_ee","worst",17208.8,259195.511583466,259195.511583466,17208.8,0,17208.8,259195.511583466,259195.511583466,17208.8,0,0,34417.6,34417.6
"653",311615,1013721,2023,"Conagra - Russellville","AR","Poultry Processing","Food & Beverage","SRMV",5115,"hp_boiler","best",17208.8,259195.511583466,259195.511583466,17208.8,0,0,0,0,0,0,0,17208.8,17208.8
"654",311615,1013721,2023,"Conagra - Russellville","AR","Poultry Processing","Food & Beverage","SRMV",5115,"hp_boiler","worst",17208.8,259195.511583466,259195.511583466,17208.8,0,0,0,0,0,0,0,17208.8,17208.8
"655",311615,1013721,2023,"Conagra - Russellville","AR","Poultry Processing","Food & Beverage","SRMV",5115,"hp_boiler_ee","best",17208.8,259195.511583466,259195.511583466,17208.8,0,17208.8,259195.511583466,259195.511583466,17208.8,0,0,34417.6,34417.6
"656",311615,1013721,2023,"Conagra - Russellville","AR","Poultry Processing","Food & Beverage","SRMV",5115,"hp_boiler_ee","worst",17208.8,259195.511583466,259195.511583466,17208.8,0,17208.8,259195.511583466,259195.511583466,17208.8,0,0,34417.6,34417.6
"657",311615,1013898,2023,"Koch Foods","OH","Poultry Processing","Food & Beverage","RFCW",39017,"eb_boiler","best",39530.7,595403.51504768,595403.51504768,39530.7,0,0,0,0,0,0,0,39530.7,39530.7
"658",311615,1013898,2023,"Koch Foods","OH","Poultry Processing","Food & Beverage","RFCW",39017,"eb_boiler","worst",39530.7,595403.51504768,595403.51504768,39530.7,0,0,0,0,0,0,0,39530.7,39530.7
"659",311615,1013898,2023,"Koch Foods","OH","Poultry Processing","Food & Beverage","RFCW",39017,"eb_boiler_ee","best",39530.7,595403.51504768,595403.51504768,39530.7,0,39530.7,595403.51504768,595403.51504768,39530.7,0,0,79061.4,79061.4
"660",311615,1013898,2023,"Koch Foods","OH","Poultry Processing","Food & Beverage","RFCW",39017,"eb_boiler_ee","worst",39530.7,595403.51504768,595403.51504768,39530.7,0,39530.7,595403.51504768,595403.51504768,39530.7,0,0,79061.4,79061.4
"661",311615,1013898,2023,"Koch Foods","OH","Poultry Processing","Food & Beverage","RFCW",39017,"hp_boiler","best",39530.7,595403.51504768,595403.51504768,39530.7,0,0,0,0,0,0,0,39530.7,39530.7
"662",311615,1013898,2023,"Koch Foods","OH","Poultry Processing","Food & Beverage","RFCW",39017,"hp_boiler","worst",39530.7,595403.51504768,595403.51504768,39530.7,0,0,0,0,0,0,0,39530.7,39530.7
"663",311615,1013898,2023,"Koch Foods","OH","Poultry Processing","Food & Beverage","RFCW",39017,"hp_boiler_ee","best",39530.7,595403.51504768,595403.51504768,39530.7,0,39530.7,595403.51504768,595403.51504768,39530.7,0,0,79061.4,79061.4
"664",311615,1013898,2023,"Koch Foods","OH","Poultry Processing","Food & Beverage","RFCW",39017,"hp_boiler_ee","worst",39530.7,595403.51504768,595403.51504768,39530.7,0,39530.7,595403.51504768,595403.51504768,39530.7,0,0,79061.4,79061.4
"665",311615,1014021,2023,"Peco Foods, Inc.","AR","Poultry Processing","Food & Beverage","SRMV",5121,"eb_boiler","best",1494.2,22505.3422323471,22505.3422323471,1494.2,0,0,0,0,0,0,0,1494.2,1494.2
"666",311615,1014021,2023,"Peco Foods, Inc.","AR","Poultry Processing","Food & Beverage","SRMV",5121,"eb_boiler","worst",1494.2,22505.3422323471,22505.3422323471,1494.2,0,0,0,0,0,0,0,1494.2,1494.2
"667",311615,1014021,2023,"Peco Foods, Inc.","AR","Poultry Processing","Food & Beverage","SRMV",5121,"eb_boiler_ee","best",1494.2,22505.3422323471,22505.3422323471,1494.2,0,1494.2,22505.3422323471,22505.3422323471,1494.2,0,0,2988.4,2988.4
"668",311615,1014021,2023,"Peco Foods, Inc.","AR","Poultry Processing","Food & Beverage","SRMV",5121,"eb_boiler_ee","worst",1494.2,22505.3422323471,22505.3422323471,1494.2,0,1494.2,22505.3422323471,22505.3422323471,1494.2,0,0,2988.4,2988.4
"669",311615,1014021,2023,"Peco Foods, Inc.","AR","Poultry Processing","Food & Beverage","SRMV",5121,"hp_boiler","best",1494.2,22505.3422323471,22505.3422323471,1494.2,0,0,0,0,0,0,0,1494.2,1494.2
"670",311615,1014021,2023,"Peco Foods, Inc.","AR","Poultry Processing","Food & Beverage","SRMV",5121,"hp_boiler","worst",1494.2,22505.3422323471,22505.3422323471,1494.2,0,0,0,0,0,0,0,1494.2,1494.2
"671",311615,1014021,2023,"Peco Foods, Inc.","AR","Poultry Processing","Food & Beverage","SRMV",5121,"hp_boiler_ee","best",1494.2,22505.3422323471,22505.3422323471,1494.2,0,1494.2,22505.3422323471,22505.3422323471,1494.2,0,0,2988.4,2988.4
"672",311615,1014021,2023,"Peco Foods, Inc.","AR","Poultry Processing","Food & Beverage","SRMV",5121,"hp_boiler_ee","worst",1494.2,22505.3422323471,22505.3422323471,1494.2,0,1494.2,22505.3422323471,22505.3422323471,1494.2,0,0,2988.4,2988.4
